DNo,Location,Social Category,Income,dropout,upPrim_Boys_social_category,upPrim_Boys_income
10331,SAMASTIPUR,General,High,0,78.63240242004395,21.367603540420532
10331,SAMASTIPUR,OBC,High,0,56.89378082752228,43.10621619224548
10331,SAMASTIPUR,SC,High,1,25.82501769065857,74.17498826980591
10331,SAMASTIPUR,ST,High,1,0.0976308947429061,99.90236759185791
10331,SAMASTIPUR,Overall,High,0,71.34977579116821,28.650224208831787
10332,SARAN,General,Low,0,74.54698383808136,25.45301914215088
10332,SARAN,OBC,Low,1,33.707866072654724,66.29213690757751
10332,SARAN,SC,Low,1,0.730595551431179,99.26940202713013
10332,SARAN,ST,Low,0,83.92415195703506,16.075843572616577
10332,SARAN,Overall,Low,0,55.314117670059204,44.685882329940796
10333,SHEIKHPURA,General,Low,0,74.54698383808136,25.45301914215088
10333,SHEIKHPURA,OBC,Low,0,50.737375020980835,49.262624979019165
10333,SHEIKHPURA,SC,Low,1,0.06323882262222469,99.93676543235779
10333,SHEIKHPURA,ST,Low,0,83.92415195703506,16.075843572616577
10333,SHEIKHPURA,Overall,Low,0,57.38065540790558,42.61934757232666
10334,SHEOHAR,General,High,1,0.10379148880019784,99.89620447158813
10334,SHEOHAR,OBC,High,1,0.0795075437054038,99.9204933643341
10334,SHEOHAR,SC,High,1,0.3603666555136442,99.63963627815247
10334,SHEOHAR,ST,High,0,82.39225745201111,17.60774254798889
10334,SHEOHAR,Overall,High,1,0.14063362032175064,99.85936284065247
10335,SITAMARHI,General,High,1,10.71685180068016,89.28315043449402
10335,SITAMARHI,OBC,High,1,0.10506630642339587,99.89493489265442
10335,SITAMARHI,SC,High,1,0.09814149234443903,99.90185499191284
10335,SITAMARHI,ST,High,0,82.39225745201111,17.60774254798889
10335,SITAMARHI,Overall,High,1,0.17732109408825636,99.82268214225769
10336,SIWAN,General,High,0,78.63240242004395,21.367603540420532
10336,SIWAN,OBC,High,0,80.24546951055527,19.754528999328613
10336,SIWAN,SC,High,1,6.814596056938171,93.18540692329407
10336,SIWAN,ST,High,0,82.39225745201111,17.60774254798889
10336,SIWAN,Overall,High,0,71.34977579116821,28.650224208831787
10337,SUPAUL,General,High,1,0.0021318119252100587,99.99786615371704
10337,SUPAUL,OBC,High,1,0.0629219866823405,99.93707537651062
10337,SUPAUL,SC,High,1,0.18450473435223103,99.81549382209778
10337,SUPAUL,ST,High,0,82.39225745201111,17.60774254798889
10337,SUPAUL,Overall,High,1,0.05872832844033837,99.94127750396729
10338,VAISHALI,General,High,1,0.42236647568643093,99.5776355266571
10338,VAISHALI,OBC,High,1,5.67966103553772,94.32034492492676
10338,VAISHALI,SC,High,1,0.37211605813354254,99.62788224220276
10338,VAISHALI,ST,High,1,7.820327579975128,92.17966794967651
10338,VAISHALI,Overall,High,1,0.8301937021315098,99.16980266571045
10401,CHANDIGARH,General,High,0,78.63240242004395,21.367603540420532
10401,CHANDIGARH,OBC,High,0,80.24546951055527,19.754528999328613
10401,CHANDIGARH,SC,High,0,81.68747425079346,18.31253170967102
10401,CHANDIGARH,ST,High,0,82.39225745201111,17.60774254798889
10401,CHANDIGARH,Overall,High,0,71.34977579116821,28.650224208831787
10501,BALOD,General,High,1,1.7999706789851189,98.20002913475037
10501,BALOD,OBC,High,0,56.06895089149475,43.93104910850525
10501,BALOD,SC,High,1,0.6566961295902729,99.34329986572266
10501,BALOD,ST,High,1,1.6389811411499977,98.36101531982422
10501,BALOD,Overall,High,1,8.631674945354462,91.36832356452942
10502,BALODABAZAR,General,High,1,0.03572525456547737,99.96427297592163
10502,BALODABAZAR,OBC,High,1,2.261637896299362,97.73836135864258
10502,BALODABAZAR,SC,High,1,0.3333828644827008,99.66661334037781
10502,BALODABAZAR,ST,High,1,0.10330810910090804,99.8966932296753
10502,BALODABAZAR,Overall,High,1,0.32862520311027765,99.67137575149536
10503,BALRAMPUR,General,High,1,0.11068608146160841,99.88932013511658
10503,BALRAMPUR,OBC,High,1,17.247825860977173,82.75217413902283
10503,BALRAMPUR,SC,High,1,0.1497943652793765,99.85020160675049
10503,BALRAMPUR,ST,High,1,0.09916514391079545,99.90083575248718
10503,BALRAMPUR,Overall,High,1,0.19891075789928436,99.80109333992004
10504,BASTER,General,High,1,0.5270197987556458,99.472975730896
10504,BASTER,OBC,High,0,80.24546951055527,19.754528999328613
10504,BASTER,SC,High,0,81.68747425079346,18.31253170967102
10504,BASTER,ST,High,1,0.15984084457159042,99.84015822410583
10504,BASTER,Overall,High,1,0.3390102181583643,99.66098666191101
10505,BEMETARA,General,High,1,0.04871269047725946,99.95129108428955
10505,BEMETARA,OBC,High,1,4.194261506199837,95.80574035644531
10505,BEMETARA,SC,High,1,0.328236841596663,99.6717631816864
10505,BEMETARA,ST,High,0,82.39225745201111,17.60774254798889
10505,BEMETARA,Overall,High,1,0.6193794775754213,99.380624294281
10506,BIJAPUR,General,High,1,0.018085817282553762,99.98192191123962
10506,BIJAPUR,General,Low,1,0.006397483957698569,99.99359846115112
10506,BIJAPUR,OBC,High,1,0.10164221748709679,99.89835619926453
10506,BIJAPUR,OBC,Low,1,0.03077008295804262,99.96923208236694
10506,BIJAPUR,SC,High,0,81.68747425079346,18.31253170967102
10506,BIJAPUR,SC,Low,0,62.85334229469299,37.14665770530701
10506,BIJAPUR,ST,High,1,0.11657641734927893,99.88341927528381
10506,BIJAPUR,ST,Low,1,0.01656567183090374,99.98342990875244
10506,BIJAPUR,Overall,High,1,0.1840053009800613,99.81599450111389
10506,BIJAPUR,Overall,Low,1,0.045419164234772325,99.95457530021667
10507,BILASPUR,General,High,1,17.759427428245544,82.2405755519867
10507,BILASPUR,General,High,1,17.759427428245544,82.2405755519867
10507,BILASPUR,OBC,High,1,1.6007471829652786,98.39925169944763
10507,BILASPUR,OBC,High,1,1.6007471829652786,98.39925169944763
10507,BILASPUR,SC,High,1,0.7077584508806467,99.29224252700806
10507,BILASPUR,SC,High,1,0.7077584508806467,99.29224252700806
10507,BILASPUR,ST,High,1,0.11567120673134923,99.88433122634888
10507,BILASPUR,ST,High,1,0.11567120673134923,99.88433122634888
10507,BILASPUR,Overall,High,1,0.47768973745405674,99.52231049537659
10507,BILASPUR,Overall,High,1,0.47768973745405674,99.52231049537659
10508,DANTEWADA,General,High,0,78.63240242004395,21.367603540420532
10508,DANTEWADA,OBC,High,1,5.67966103553772,94.32034492492676
10508,DANTEWADA,SC,High,1,40.5180424451828,59.48195457458496
10508,DANTEWADA,ST,High,1,0.3473635530099273,99.6526300907135
10508,DANTEWADA,Overall,High,1,0.7103726267814636,99.28962588310242
10509,DHAMTARI,General,High,1,6.060744449496269,93.93925070762634
10509,DHAMTARI,OBC,High,1,32.906028628349304,67.09396839141846
10509,DHAMTARI,SC,High,1,45.864489674568176,54.13551926612854
10509,DHAMTARI,ST,High,1,0.19209692254662514,99.80790615081787
10509,DHAMTARI,Overall,High,1,3.6773085594177246,96.3226854801178
10510,DURG,General,Middle,1,1.1789442040026188,98.82105588912964
10510,DURG,OBC,Middle,1,2.823241986334324,97.17676043510437
10510,DURG,SC,Middle,1,0.1670499797910452,99.83294606208801
10510,DURG,ST,Middle,1,0.29498052317649126,99.70501661300659
10510,DURG,Overall,Middle,1,0.6363956723362207,99.36360120773315
10511,GARIABAND,General,Middle,0,78.19423228502274,21.805769205093384
10511,GARIABAND,OBC,Middle,1,18.09185892343521,81.90813660621643
10511,GARIABAND,SC,Middle,1,0.07051414577290416,99.92948770523071
10511,GARIABAND,ST,Middle,1,0.06521222530864179,99.93478655815125
10511,GARIABAND,Overall,Middle,1,0.20452197641134262,99.79547262191772
10512,GOURELAPENDRAMARVAHI,General,Middle,1,0.07271560025401413,99.9272882938385
10512,GOURELAPENDRAMARVAHI,OBC,Middle,1,9.210973232984543,90.7890260219574
10512,GOURELAPENDRAMARVAHI,SC,Middle,1,0.026987664750777185,99.97300505638123
10512,GOURELAPENDRAMARVAHI,ST,Middle,1,0.15313982730731368,99.84685778617859
10512,GOURELAPENDRAMARVAHI,Overall,Middle,1,0.1349739613942802,99.86502528190613
10513,JANJGIR-CHAMPA,General,Middle,1,0.02763918018899858,99.97236132621765
10513,JANJGIR-CHAMPA,OBC,Middle,1,3.932342305779457,96.06766104698181
10513,JANJGIR-CHAMPA,SC,Middle,1,3.5640891641378403,96.43591046333313
10513,JANJGIR-CHAMPA,ST,Middle,1,0.06265455158427358,99.93734955787659
10513,JANJGIR-CHAMPA,Overall,Middle,1,0.4387936554849148,99.56120252609253
10514,JASHPUR,General,High,1,0.19972971640527248,99.80027079582214
10514,JASHPUR,OBC,High,1,0.3018404357135296,99.69815611839294
10514,JASHPUR,SC,High,1,0.1581918797455728,99.84180927276611
10514,JASHPUR,ST,High,1,0.18070826772600412,99.81929659843445
10514,JASHPUR,Overall,High,1,0.26635562535375357,99.73364472389221
10515,KANKER,General,High,1,0.8520604111254215,99.14793968200684
10515,KANKER,OBC,High,1,1.1307461187243462,98.86925220489502
10515,KANKER,SC,High,1,0.08186966879293323,99.918133020401
10515,KANKER,ST,High,1,1.534221600741148,98.46578240394592
10515,KANKER,Overall,High,1,0.5040794145315886,99.49592351913452
10516,KAWARDHA,General,High,1,0.3923039883375168,99.60770010948181
10516,KAWARDHA,OBC,High,1,21.42152637243271,78.57847213745117
10516,KAWARDHA,SC,High,1,0.44179633259773254,99.55820441246033
10516,KAWARDHA,ST,High,1,0.04338498110882938,99.956613779068
10516,KAWARDHA,Overall,High,1,0.357281556352973,99.64272379875183
10517,KONDAGAON,General,High,1,1.0778148658573627,98.92218112945557
10517,KONDAGAON,OBC,High,1,3.4002356231212616,96.59976959228516
10517,KONDAGAON,SC,High,1,2.320943959057331,97.67905473709106
10517,KONDAGAON,ST,High,1,0.2551146550104022,99.74488615989685
10517,KONDAGAON,Overall,High,1,0.36892497446388006,99.63107705116272
10518,KORBA,General,High,1,0.09526136564090848,99.9047338962555
10518,KORBA,OBC,High,1,1.0235609486699104,98.97644519805908
10518,KORBA,SC,High,1,0.9685961529612541,99.03140664100647
10518,KORBA,ST,High,1,0.13597659999504685,99.8640239238739
10518,KORBA,Overall,High,1,0.26532108895480633,99.73467588424683
10519,KORIYA,General,High,1,0.14121298445388675,99.85878467559814
10519,KORIYA,OBC,High,1,0.5216388031840324,99.47835803031921
10519,KORIYA,SC,High,1,0.12767682783305645,99.87232089042664
10519,KORIYA,ST,High,1,0.15645228559151292,99.84354376792908
10519,KORIYA,Overall,High,1,0.2388538559898734,99.76115226745605
10520,MAHASAMUND,General,High,1,0.2982366597279906,99.70176219940186
10520,MAHASAMUND,OBC,High,1,0.395836541429162,99.60416555404663
10520,MAHASAMUND,SC,High,1,0.13829482486471534,99.86170530319214
10520,MAHASAMUND,ST,High,1,0.10270586935803294,99.897301197052
10520,MAHASAMUND,Overall,High,1,0.24118954315781593,99.75881576538086
10521,MUNGELI,General,High,1,0.18950016237795353,99.81049299240112
10521,MUNGELI,OBC,High,1,0.20376143511384726,99.79623556137085
10521,MUNGELI,SC,High,1,0.18059425055980682,99.81940388679504
10521,MUNGELI,ST,High,1,0.06198936025612056,99.9380111694336
10521,MUNGELI,Overall,High,1,0.19929837435483932,99.80069994926453
10522,NARAYANPUR,General,High,0,78.63240242004395,21.367603540420532
10522,NARAYANPUR,OBC,High,1,0.10924251982942224,99.89075660705566
10522,NARAYANPUR,SC,High,0,81.68747425079346,18.31253170967102
10522,NARAYANPUR,ST,High,1,0.13413471169769764,99.86586570739746
10522,NARAYANPUR,Overall,High,1,0.2171240746974945,99.78287816047668
10523,RAIGARH,General,High,1,0.38625195156782866,99.61374402046204
10523,RAIGARH,General,High,1,0.38625195156782866,99.61374402046204
10523,RAIGARH,OBC,High,1,0.3650007536634803,99.63499307632446
10523,RAIGARH,OBC,High,1,0.3650007536634803,99.63499307632446
10523,RAIGARH,SC,High,1,0.3656607121229172,99.63434338569641
10523,RAIGARH,SC,High,1,0.3656607121229172,99.63434338569641
10523,RAIGARH,ST,High,1,0.13811272801831365,99.86188411712646
10523,RAIGARH,ST,High,1,0.13811272801831365,99.86188411712646
10523,RAIGARH,Overall,High,1,0.2884732559323311,99.71152544021606
10523,RAIGARH,Overall,High,1,0.2884732559323311,99.71152544021606
10524,RAIPUR,General,High,1,2.228923700749874,97.77107834815979
10524,RAIPUR,OBC,High,1,0.4186173900961876,99.581378698349
10524,RAIPUR,SC,High,1,0.3489872207865119,99.65100884437561
10524,RAIPUR,ST,High,1,0.07077772752381861,99.9292254447937
10524,RAIPUR,Overall,High,1,0.3663598792627454,99.63363409042358
10525,RAJNANDGAON,General,High,0,78.63239794969559,21.367603540420532
10525,RAJNANDGAON,OBC,High,1,12.780340015888214,87.2196614742279
10525,RAJNANDGAON,SC,High,1,0.2755234483629465,99.72448348999023
10525,RAJNANDGAON,ST,High,1,2.3152848705649376,97.68471121788025
10525,RAJNANDGAON,Overall,High,1,2.882659249007702,97.1173346042633
10526,SUKMA,General,High,0,78.63240242004395,21.367603540420532
10526,SUKMA,OBC,High,1,0.11581977596506476,99.88418221473694
10526,SUKMA,SC,High,0,81.68747425079346,18.31253170967102
10526,SUKMA,ST,High,1,0.12431921204552054,99.87567663192749
10526,SUKMA,Overall,High,1,0.28072232380509377,99.71928000450134
10527,SURAJPUR,General,High,0,78.63240242004395,21.367603540420532
10527,SURAJPUR,OBC,High,1,14.770285785198212,85.22971868515015
10527,SURAJPUR,SC,High,1,0.11183124734088778,99.88816380500793
10527,SURAJPUR,ST,High,1,0.11343883816152811,99.88656044006348
10527,SURAJPUR,Overall,High,1,0.30050158966332674,99.69949722290039
10528,SURGUJA,General,High,1,17.51568466424942,82.4843168258667
10528,SURGUJA,OBC,High,1,0.30341953970491886,99.69658255577087
10528,SURGUJA,SC,High,1,0.03879606956616044,99.9612033367157
10528,SURGUJA,ST,High,1,0.21490762010216713,99.78508949279785
10528,SURGUJA,Overall,High,1,0.29643760062754154,99.70356225967407
10601,DADRAANDNAGARHAVELI(DIST),General,High,0,78.63240242004395,21.367603540420532
10601,DADRAANDNAGARHAVELI(DIST),OBC,High,0,80.24546951055527,19.754528999328613
10601,DADRAANDNAGARHAVELI(DIST),SC,High,1,0.0053777548600919545,99.99462366104126
10601,DADRAANDNAGARHAVELI(DIST),ST,High,0,82.39225745201111,17.60774254798889
10601,DADRAANDNAGARHAVELI(DIST),Overall,High,0,71.34977579116821,28.650224208831787
10602,DAMAN(DIST),General,High,1,2.3032380267977715,97.69675731658936
10602,DAMAN(DIST),OBC,High,0,80.24546951055527,19.754528999328613
10602,DAMAN(DIST),SC,High,0,81.68747425079346,18.31253170967102
10602,DAMAN(DIST),ST,High,0,69.10173296928406,30.898261070251465
10602,DAMAN(DIST),Overall,High,1,21.37635499238968,78.62364053726196
10603,DIU(DIST),General,High,0,78.63240242004395,21.367603540420532
10603,DIU(DIST),OBC,High,0,80.24546951055527,19.754528999328613
10603,DIU(DIST),SC,High,0,81.68747574090958,18.312519788742065
10603,DIU(DIST),ST,High,1,0.004497034387895837,99.99550580978394
10603,DIU(DIST),Overall,High,0,71.34977579116821,28.650224208831787
10701,Central,General,High,1,21.171706914901733,78.82829308509827
10701,Central,OBC,High,0,80.24546951055527,19.754528999328613
10701,Central,SC,High,0,81.68747425079346,18.31253170967102
10701,Central,ST,High,0,82.39225745201111,17.60774254798889
10701,Central,Overall,High,0,56.00278973579407,43.99721026420593
10702,East,General,High,0,78.63240242004395,21.367603540420532
10702,East,OBC,High,0,80.24546951055527,19.754528999328613
10702,East,SC,High,0,81.68747425079346,18.31253170967102
10702,East,ST,High,0,82.39225745201111,17.60774254798889
10702,East,Overall,High,0,71.34977579116821,28.650224208831787
10703,NewDelhi,General,High,1,4.338971897959709,95.66102623939514
10703,NewDelhi,OBC,High,0,80.24546951055527,19.754528999328613
10703,NewDelhi,SC,High,1,0.5883012432605028,99.4117021560669
10703,NewDelhi,ST,High,1,2.431904338300228,97.5680947303772
10703,NewDelhi,Overall,High,1,7.3969826102256775,92.6030158996582
10704,North,General,High,0,78.63240242004395,21.367603540420532
10704,North,OBC,High,0,80.24546951055527,19.754528999328613
10704,North,SC,High,0,81.68747425079346,18.31253170967102
10704,North,ST,High,0,82.39225745201111,17.60774254798889
10704,North,Overall,High,0,71.34977579116821,28.650224208831787
10705,NorthEast,General,High,1,19.27780956029892,80.72218894958496
10705,NorthEast,OBC,High,0,80.24546951055527,19.754528999328613
10705,NorthEast,SC,High,0,81.68747425079346,18.31253170967102
10705,NorthEast,ST,High,0,82.39225745201111,17.60774254798889
10705,NorthEast,Overall,High,0,71.34977579116821,28.650224208831787
10706,NorthWestA,General,High,1,6.764984130859375,93.23501586914062
10706,NorthWestA,OBC,High,0,80.24546951055527,19.754528999328613
10706,NorthWestA,SC,High,0,81.68747425079346,18.31253170967102
10706,NorthWestA,ST,High,0,82.39225745201111,17.60774254798889
10706,NorthWestA,Overall,High,1,39.81683850288391,60.18316149711609
10707,NorthWestB,General,High,1,2.2657830268144608,97.73421883583069
10707,NorthWestB,OBC,High,0,80.24546951055527,19.754528999328613
10707,NorthWestB,SC,High,0,81.68747425079346,18.31253170967102
10707,NorthWestB,ST,High,0,82.39225745201111,17.60774254798889
10707,NorthWestB,Overall,High,0,63.25788497924805,36.74211502075195
10708,South,General,High,1,22.900600731372833,77.09940671920776
10708,South,OBC,High,0,80.24546951055527,19.754528999328613
10708,South,SC,High,0,81.68747425079346,18.31253170967102
10708,South,ST,High,0,69.4588303565979,30.541163682937622
10708,South,Overall,High,0,71.34977579116821,28.650224208831787
10709,SouthEast,General,High,0,78.63240242004395,21.367603540420532
10709,SouthEast,OBC,High,0,80.24546951055527,19.754528999328613
10709,SouthEast,SC,High,0,81.68747425079346,18.31253170967102
10709,SouthEast,ST,High,0,82.39225745201111,17.60774254798889
10709,SouthEast,Overall,High,0,71.34977579116821,28.650224208831787
10710,SouthWestA,General,High,1,2.0872578024864197,97.91274666786194
10710,SouthWestA,OBC,High,0,80.24546951055527,19.754528999328613
10710,SouthWestA,SC,High,0,81.68747425079346,18.31253170967102
10710,SouthWestA,ST,High,0,82.39225745201111,17.60774254798889
10710,SouthWestA,Overall,High,1,12.200869619846344,87.79913187026978
10711,SouthWestB,General,High,1,1.0060472413897514,98.99395108222961
10711,SouthWestB,OBC,High,0,80.24546951055527,19.754528999328613
10711,SouthWestB,SC,High,0,81.68747425079346,18.31253170967102
10711,SouthWestB,ST,High,0,82.39225745201111,17.60774254798889
10711,SouthWestB,Overall,High,1,32.47773051261902,67.52227544784546
10712,WestA,General,High,1,1.0466537438333035,98.95334839820862
10712,WestA,OBC,High,0,80.24546951055527,19.754528999328613
10712,WestA,SC,High,0,81.68747425079346,18.31253170967102
10712,WestA,ST,High,0,82.39225745201111,17.60774254798889
10712,WestA,Overall,High,1,8.631674945354462,91.36832356452942
10713,WestB,General,High,1,4.134775325655937,95.86522579193115
10713,WestB,OBC,High,0,80.24547547101974,19.754523038864136
10713,WestB,SC,High,0,81.68747574090958,18.312519788742065
10713,WestB,ST,High,0,82.39225745201111,17.60774254798889
10713,WestB,Overall,High,1,49.73978102207184,50.26021599769592
10801,NORTHGOA,General,High,0,78.63240242004395,21.367603540420532
10801,NORTHGOA,OBC,High,0,80.24546951055527,19.754528999328613
10801,NORTHGOA,SC,High,1,1.7263708636164665,98.27362298965454
10801,NORTHGOA,ST,High,1,44.97065246105194,55.0293505191803
10801,NORTHGOA,Overall,High,0,71.34977579116821,28.650224208831787
10802,SOUTHGOA,General,High,0,78.63240242004395,21.367603540420532
10802,SOUTHGOA,OBC,High,0,80.24546951055527,19.754528999328613
10802,SOUTHGOA,SC,High,0,81.68747425079346,18.31253170967102
10802,SOUTHGOA,ST,High,0,82.39225745201111,17.60774254798889
10802,SOUTHGOA,Overall,High,0,71.34977579116821,28.650224208831787
10901,AHMEDABAD,General,High,0,78.63240242004395,21.367603540420532
10901,AHMEDABAD,OBC,High,1,0.5008036270737648,99.49919581413269
10901,AHMEDABAD,SC,High,0,81.68747425079346,18.31253170967102
10901,AHMEDABAD,ST,High,1,0.029429563437588513,99.97057318687439
10901,AHMEDABAD,Overall,High,1,47.64415919780731,52.35583782196045
10902,AMRELI,General,High,1,2.4591954424977303,97.54080772399902
10902,AMRELI,OBC,High,1,0.2527815755456686,99.74721074104309
10902,AMRELI,SC,High,0,81.68747425079346,18.31253170967102
10902,AMRELI,ST,High,1,0.14388052513822913,99.85612034797668
10902,AMRELI,Overall,High,1,0.38603954017162323,99.61395859718323
