DNo,Location,Social Category,Income,dropout,snr_Boys_social_category,snr_Boys_income
12310,WOKHA,SC,High,1,0.0007224190540000563,99.99927282333374
12310,WOKHA,ST,High,1,4.034845062506065e-05,99.99996423721313
12310,WOKHA,Overall,High,1,1.1008901168452212e-05,99.99998807907104
12311,ZUNHEBOTO,General,High,0,80.18529266119003,19.814705848693848
12311,ZUNHEBOTO,OBC,High,0,82.90987014770508,17.0901358127594
12311,ZUNHEBOTO,SC,High,1,2.6110447137739357e-07,100.0
12311,ZUNHEBOTO,ST,High,1,9.02675253655616e-05,99.99990463256836
12311,ZUNHEBOTO,Overall,High,1,3.661910454866302e-05,99.99996423721313
12401,ANGUL,General,High,1,25.4504531621933,74.54954981803894
12401,ANGUL,OBC,High,1,1.0365801017542253e-05,99.99998807907104
12401,ANGUL,SC,High,1,1.248821774879616e-05,99.99998807907104
12401,ANGUL,ST,High,1,2.1744635603226925e-05,99.99997615814209
12401,ANGUL,Overall,High,1,4.794801498064771e-05,99.99995231628418
12402,BALASORE,General,High,0,80.18529266119003,19.814705848693848
12402,BALASORE,OBC,High,1,1.1473731831301848e-05,99.99998807907104
12402,BALASORE,SC,High,1,1.3475428772835585e-05,99.99998807907104
12402,BALASORE,ST,High,1,9.627588326566183e-06,99.99998807907104
12402,BALASORE,Overall,High,1,7.066266789479414e-05,99.99992847442627
12403,BARAGARH,General,High,0,80.18529266119003,19.814705848693848
12403,BARAGARH,OBC,High,1,0.00018908104948422988,99.99980926513672
12403,BARAGARH,SC,High,1,0.00013590099570137681,99.9998688697815
12403,BARAGARH,ST,High,1,0.0005429918928712141,99.99945163726807
12403,BARAGARH,Overall,High,1,0.00025864319468382746,99.99973773956299
12404,BHADRAK,General,High,1,0.10047302348539233,99.89952445030212
12404,BHADRAK,OBC,High,1,4.077682547176664e-06,100.0
12404,BHADRAK,SC,High,1,1.396808624321011e-06,100.0
12404,BHADRAK,ST,High,1,3.2834859098329616e-05,99.99996423721313
12404,BHADRAK,Overall,High,1,1.743573960766298e-05,99.99998807907104
12405,BOLANGIR,General,High,1,49.046045541763306,50.95394849777222
12405,BOLANGIR,OBC,High,1,2.536604313263524e-05,99.99997615814209
12405,BOLANGIR,SC,High,1,0.00015041129017845378,99.99984502792358
12405,BOLANGIR,ST,High,1,0.00010987332643708214,99.9998927116394
12405,BOLANGIR,Overall,High,1,5.513921337296779e-05,99.99994039535522
12406,BOUDH,General,High,1,0.010803410987136886,99.9891996383667
12406,BOUDH,OBC,High,1,1.2651649505812657e-06,100.0
12406,BOUDH,SC,High,1,5.966332849993705e-06,99.99998807907104
12406,BOUDH,ST,High,1,1.8734557727384527e-05,99.99997615814209
12406,BOUDH,Overall,High,1,2.0897074293202422e-06,100.0
12407,CUTTACK,General,Middle,1,0.039157120045274496,99.96084570884705
12407,CUTTACK,OBC,Middle,1,5.7785456419878756e-06,100.0
12407,CUTTACK,SC,Middle,1,7.5955227885060594e-06,99.99998807907104
12407,CUTTACK,ST,Middle,1,2.4606232607027323e-07,100.0
12407,CUTTACK,Overall,Middle,1,2.7828053816847387e-05,99.99997615814209
12408,DEOGARH,General,Middle,1,48.528361320495605,51.47163271903992
12408,DEOGARH,OBC,Middle,1,3.398392678377604e-06,100.0
12408,DEOGARH,SC,Middle,1,2.6427715127397278e-06,100.0
12408,DEOGARH,ST,Middle,1,6.092343074470818e-07,100.0
12408,DEOGARH,Overall,Middle,1,1.4397826042511497e-06,100.0
12409,DHENKANAL,General,High,0,80.18529266119003,19.814705848693848
12409,DHENKANAL,OBC,High,1,8.579823997934e-05,99.99991655349731
12409,DHENKANAL,SC,High,1,1.213692826240731e-05,99.99998807907104
12409,DHENKANAL,ST,High,1,9.566742420474839e-06,99.99998807907104
12409,DHENKANAL,Overall,High,1,0.00015748589703434845,99.99984502792358
12410,GAJAPATI,General,High,1,0.03596658352762461,99.96403455734253
12410,GAJAPATI,OBC,High,1,7.150796932364756e-06,99.99998807907104
12410,GAJAPATI,SC,High,1,0.00029176255793572636,99.99971389770508
12410,GAJAPATI,ST,High,1,0.00039547098822367843,99.99960660934448
12410,GAJAPATI,Overall,High,1,8.998251814773539e-05,99.99990463256836
12411,GANJAM,General,Middle,1,48.528361320495605,51.47163271903992
12411,GANJAM,OBC,Middle,1,2.368946994124599e-06,100.0
12411,GANJAM,SC,Middle,1,3.3648792197027433e-06,100.0
12411,GANJAM,ST,Middle,1,2.8141092509031296,97.18589186668396
12411,GANJAM,Overall,Middle,1,1.6517132905846665e-05,99.99998807907104
12412,JAGATSINGHPUR,General,Middle,1,43.99944841861725,56.00054860115051
12412,JAGATSINGHPUR,OBC,Middle,1,8.07010778203221e-06,99.99998807907104
12412,JAGATSINGHPUR,SC,Middle,1,7.3503983344380686e-06,99.99998807907104
12412,JAGATSINGHPUR,ST,Middle,1,0.11334524024277925,99.88665580749512
12412,JAGATSINGHPUR,Overall,Middle,1,3.8524891010638385e-05,99.99996423721313
12413,JAJPUR,General,Middle,1,0.15460397116839886,99.84539747238159
12413,JAJPUR,OBC,Middle,1,6.471947955333235e-06,99.99998807907104
12413,JAJPUR,SC,Middle,1,1.8477200214306322e-06,100.0
12413,JAJPUR,ST,Middle,1,3.8363605625590935e-06,100.0
12413,JAJPUR,Overall,Middle,1,1.1717059322791101e-05,99.99998807907104
12414,JHARSUGUDA,General,High,1,0.009788561146706343,99.99021291732788
12414,JHARSUGUDA,OBC,High,1,3.280093210378254e-05,99.99996423721313
12414,JHARSUGUDA,SC,High,1,1.3734198489601113e-05,99.99998807907104
12414,JHARSUGUDA,ST,High,1,2.0473594020131713e-05,99.99997615814209
12414,JHARSUGUDA,Overall,High,1,3.964040615755948e-05,99.99996423721313
12415,KALAHANDI,General,High,0,80.18529266119003,19.814705848693848
12415,KALAHANDI,OBC,High,1,2.3357151235359197e-05,99.99997615814209
12415,KALAHANDI,SC,High,1,0.0010468206710356753,99.99895095825195
12415,KALAHANDI,ST,High,1,1.2096126056349021e-05,99.99998807907104
12415,KALAHANDI,Overall,High,1,4.4153293288218265e-05,99.99995231628418
12416,KANDHAMAL,General,High,1,0.023112028429750353,99.97689127922058
12416,KANDHAMAL,OBC,High,1,1.6202028163547766e-06,100.0
12416,KANDHAMAL,SC,High,1,0.00020586480786732864,99.99979734420776
12416,KANDHAMAL,ST,High,1,0.00013247171182229067,99.9998688697815
12416,KANDHAMAL,Overall,High,1,4.3874160837731324e-05,99.99995231628418
12417,KENDRAPARA,General,Low,0,87.3549535870552,12.645047903060913
12417,KENDRAPARA,OBC,Low,1,1.680279524407524e-05,99.99998807907104
12417,KENDRAPARA,SC,Low,1,1.6423392423803307e-05,99.99998807907104
12417,KENDRAPARA,ST,Low,1,0.06035839905962348,99.93964433670044
12417,KENDRAPARA,Overall,Low,1,0.00010008815252149361,99.99990463256836
12418,KEONJHAR,General,Low,1,0.076383410487324,99.92362260818481
12418,KEONJHAR,OBC,Low,1,1.2612635202913225e-05,99.99998807907104
12418,KEONJHAR,SC,Low,1,0.00017295265024586115,99.99982118606567
12418,KEONJHAR,ST,Low,1,4.569871947524007e-06,100.0
12418,KEONJHAR,Overall,Low,1,1.218665062197033e-05,99.99998807907104
12419,KHURDHA,General,Low,0,84.51797366142273,15.482032299041748
12419,KHURDHA,OBC,Low,1,3.697977035699296e-05,99.99996423721313
12419,KHURDHA,SC,Low,1,0.0007117212589946575,99.9992847442627
12419,KHURDHA,ST,Low,1,0.4814404062926769,99.51855540275574
12419,KHURDHA,Overall,Low,1,0.010447899694554508,99.9895453453064
12420,KORAPUT,General,High,1,0.0023081358449417166,99.99768733978271
12420,KORAPUT,OBC,High,1,0.00012556280353237526,99.9998688697815
12420,KORAPUT,SC,High,1,1.8757651432110833e-06,100.0
12420,KORAPUT,ST,High,1,1.6312293737996697e-06,100.0
12420,KORAPUT,Overall,High,1,6.4620920170455065e-06,99.99998807907104
12421,MALKANGIRI,General,High,1,0.16760285943746567,99.83239769935608
12421,MALKANGIRI,OBC,High,1,3.123570735397152e-06,100.0
12421,MALKANGIRI,SC,High,1,1.671725158303161e-05,99.99998807907104
12421,MALKANGIRI,ST,High,1,0.00014754823496332392,99.99985694885254
12421,MALKANGIRI,Overall,High,1,8.744349884182157e-05,99.99991655349731
12422,MAYURBHANJ,General,High,0,80.18529266119003,19.814705848693848
12422,MAYURBHANJ,OBC,High,1,7.605132168464479e-05,99.99992847442627
12422,MAYURBHANJ,SC,High,1,0.00022003673620929476,99.99978542327881
12422,MAYURBHANJ,ST,High,1,3.22162094334999e-05,99.99996423721313
12422,MAYURBHANJ,Overall,High,1,5.0603853196662385e-05,99.99995231628418
12423,NABARANGPUR,General,High,0,80.18529266119003,19.814705848693848
12423,NABARANGPUR,OBC,High,1,6.520926021380546e-07,100.0
12423,NABARANGPUR,SC,High,1,3.50272664206841e-06,100.0
12423,NABARANGPUR,ST,High,1,3.875952359067014e-06,100.0
12423,NABARANGPUR,Overall,High,1,3.4929662717786414e-06,100.0
12424,NAYAGARH,General,High,0,80.18529266119003,19.814705848693848
12424,NAYAGARH,OBC,High,1,3.228461196158605e-05,99.99996423721313
12424,NAYAGARH,SC,High,1,0.00035966386349173263,99.99964237213135
12424,NAYAGARH,ST,High,1,0.006498229777207598,99.99350309371948
12424,NAYAGARH,Overall,High,1,0.0007341734544752399,99.99926090240479
12425,NUAPADA,General,High,0,80.18529266119003,19.814705848693848
12425,NUAPADA,OBC,High,1,2.657136022321538e-06,100.0
12425,NUAPADA,SC,High,1,0.0003473378683338524,99.9996542930603
12425,NUAPADA,ST,High,1,1.5117224805294427e-06,100.0
12425,NUAPADA,Overall,High,1,3.965363859492754e-06,100.0
12426,PURI,General,High,0,80.18529266119003,19.814705848693848
12426,PURI,OBC,High,1,4.763712269095777e-06,100.0
12426,PURI,SC,High,1,0.00011059396456403192,99.9998927116394
12426,PURI,ST,High,1,0.005058651004219428,99.99494552612305
12426,PURI,Overall,High,1,0.0007874177754274569,99.99921321868896
12427,RAYAGADA,General,High,0,80.18529266119003,19.814705848693848
12427,RAYAGADA,OBC,High,1,8.259229957729985e-05,99.99991655349731
12427,RAYAGADA,SC,High,1,8.746793582758983e-05,99.99991655349731
12427,RAYAGADA,ST,High,1,7.614394093025112e-06,99.99998807907104
12427,RAYAGADA,Overall,High,1,2.319473111356274e-05,99.99997615814209
12428,SAMBALPUR,General,High,1,0.18612779676914215,99.81386661529541
12428,SAMBALPUR,OBC,High,1,0.0036089924833504483,99.99638795852661
12428,SAMBALPUR,SC,High,1,0.0007480555268557509,99.99924898147583
12428,SAMBALPUR,ST,High,1,0.00012672089724219404,99.9998688697815
12428,SAMBALPUR,Overall,High,1,0.0007412156719510676,99.99926090240479
12429,SONEPUR,General,High,0,80.18529266119003,19.814705848693848
12429,SONEPUR,OBC,High,1,3.46190631717036e-05,99.99996423721313
12429,SONEPUR,SC,High,1,0.0001707464321043517,99.99983310699463
12429,SONEPUR,ST,High,1,5.28267889876588e-05,99.99995231628418
12429,SONEPUR,Overall,High,1,0.00010251452522425097,99.9998927116394
12430,SUNDERGARH,General,High,1,0.1337509835138917,99.86624717712402
12430,SUNDERGARH,OBC,High,1,0.0001896819298963237,99.99980926513672
12430,SUNDERGARH,SC,High,1,0.000377180094801588,99.99961853027344
12430,SUNDERGARH,ST,High,1,8.155941486620577e-05,99.99991655349731
12430,SUNDERGARH,Overall,High,1,0.0002521460373827722,99.99974966049194
12501,KARAIKAL,General,High,1,2.144709299045644e-06,100.0
12501,KARAIKAL,OBC,High,1,0.05843783728778362,99.9415636062622
12501,KARAIKAL,SC,High,1,0.10101031512022018,99.89898800849915
12501,KARAIKAL,ST,High,0,91.2901520729065,8.709847927093506
12501,KARAIKAL,Overall,High,1,0.020342369680292904,99.97965693473816
12502,MAHE,General,High,0,80.18529266119003,19.814705848693848
12502,MAHE,OBC,High,0,82.90987014770508,17.0901358127594
12502,MAHE,SC,High,0,82.38890618085861,17.61109232902527
12502,MAHE,ST,High,0,91.2901520729065,8.709847927093506
12502,MAHE,Overall,High,0,72.41910398006439,27.580899000167847
12503,PONDICHERRY,General,High,0,80.18529266119003,19.814705848693848
12503,PONDICHERRY,OBC,High,1,0.035448584822006524,99.9645471572876
12503,PONDICHERRY,SC,High,1,0.020424052490852773,99.97957348823547
12503,PONDICHERRY,ST,High,0,91.2901520729065,8.709847927093506
12503,PONDICHERRY,Overall,High,1,0.13812548713758588,99.86187219619751
12504,YANAM,General,High,0,80.18529266119003,19.814705848693848
12504,YANAM,OBC,High,1,0.00015879888906056294,99.99984502792358
12504,YANAM,SC,High,1,0.018215025193057954,99.98179078102112
12504,YANAM,ST,High,0,91.2901520729065,8.709847927093506
12504,YANAM,Overall,High,1,0.0018653438019100577,99.99814033508301
12601,AMRITSAR,General,High,1,0.0027235204470343888,99.99728202819824
12601,AMRITSAR,OBC,High,1,18.760238587856293,81.23975992202759
12601,AMRITSAR,SC,High,1,12.872220575809479,87.12778091430664
12601,AMRITSAR,ST,High,0,91.2901520729065,8.709847927093506
12601,AMRITSAR,Overall,High,1,0.01058104753610678,99.98941421508789
12602,BARNALA,General,High,1,0.0006821971965109697,99.99932050704956
12602,BARNALA,OBC,High,1,0.6162303499877453,99.38376545906067
12602,BARNALA,SC,High,1,0.30261774081736803,99.69738721847534
12602,BARNALA,ST,High,0,91.2901520729065,8.709847927093506
12602,BARNALA,Overall,High,1,0.004029277988593094,99.99597072601318
12603,BATHINDA,General,High,1,0.001330930808762787,99.99866485595703
12603,BATHINDA,OBC,High,0,58.62121880054474,41.3787841796875
12603,BATHINDA,SC,High,1,0.32157234381884336,99.67843294143677
12603,BATHINDA,ST,High,1,1.313538149361193e-05,99.99998807907104
12603,BATHINDA,Overall,High,1,0.00676867421134375,99.99322891235352
12604,FARIDKOT,General,High,1,0.0006442158337449655,99.99935626983643
12604,FARIDKOT,OBC,High,0,82.90987014770508,17.0901358127594
12604,FARIDKOT,SC,High,0,71.43614888191223,28.563857078552246
12604,FARIDKOT,ST,High,0,91.2901520729065,8.709847927093506
12604,FARIDKOT,Overall,High,1,0.011863380495924503,99.9881386756897
12605,FATEHGARHSAHIB,General,High,1,0.00017640201122048893,99.99982118606567
12605,FATEHGARHSAHIB,OBC,High,0,82.90987014770508,17.0901358127594
12605,FATEHGARHSAHIB,SC,High,0,82.38890618085861,17.61109232902527
12605,FATEHGARHSAHIB,ST,High,0,91.2901520729065,8.709847927093506
12605,FATEHGARHSAHIB,Overall,High,1,0.008842889656079933,99.99115467071533
12606,FAZILKA,General,High,1,2.4750758598202083e-05,99.99997615814209
12606,FAZILKA,OBC,High,1,40.99162220954895,59.00838375091553
12606,FAZILKA,SC,High,1,32.40179419517517,67.5982117652893
12606,FAZILKA,ST,High,0,91.2901520729065,8.709847927093506
12606,FAZILKA,Overall,High,1,0.010477801697561517,99.98952150344849
12607,FIROZPUR,General,High,1,0.0001270993607249693,99.9998688697815
12607,FIROZPUR,OBC,High,0,74.69789385795593,25.302106142044067
12607,FIROZPUR,SC,High,1,4.6812668442726135,95.3187346458435
12607,FIROZPUR,ST,High,1,3.3855227510315444e-07,100.0
12607,FIROZPUR,Overall,High,1,0.004120041194255464,99.99587535858154
12608,GURDASPUR,General,High,1,0.0010252311767544597,99.99897480010986
12608,GURDASPUR,OBC,High,1,41.77738428115845,58.22262167930603
12608,GURDASPUR,SC,High,1,3.7283647805452347,96.27164006233215
12608,GURDASPUR,ST,High,0,91.2901520729065,8.709847927093506
12608,GURDASPUR,Overall,High,1,0.00931473623495549,99.99068975448608
12609,HOSHIARPUR,General,High,1,3.4307356600038474e-05,99.99996423721313
12609,HOSHIARPUR,OBC,High,0,82.90987014770508,17.0901358127594
12609,HOSHIARPUR,SC,High,0,60.34767925739288,39.65231776237488
12609,HOSHIARPUR,ST,High,1,8.725325014368943e-12,100.0
12609,HOSHIARPUR,Overall,High,1,0.004908128175884485,99.99508857727051
12610,JALANDHAR,General,High,1,0.0002114876224368345,99.99978542327881
12610,JALANDHAR,OBC,High,1,29.713034629821777,70.28696537017822
12610,JALANDHAR,SC,High,1,2.9019273817539215,97.0980703830719
12610,JALANDHAR,ST,High,0,91.2901520729065,8.709847927093506
12610,JALANDHAR,Overall,High,1,0.0033930817153304815,99.9966025352478
12611,KAPURTHALA,General,High,1,9.483902090323681e-05,99.99990463256836
12611,KAPURTHALA,OBC,High,1,0.5382395349442959,99.46176409721375
12611,KAPURTHALA,SC,High,1,0.1285945880226791,99.87140893936157
12611,KAPURTHALA,ST,High,1,0.03575871232897043,99.96423721313477
12611,KAPURTHALA,Overall,High,1,0.0015808471289346926,99.99841451644897
12612,LUDHIANA,General,High,1,0.0003822632606897969,99.99961853027344
12612,LUDHIANA,OBC,High,1,0.44103749096393585,99.55896139144897
12612,LUDHIANA,SC,High,1,1.1795859783887863,98.82041215896606
12612,LUDHIANA,ST,High,1,9.85317556712051e-10,100.0
12612,LUDHIANA,Overall,High,1,0.0012451758266252,99.99876022338867
12613,MALERKOTLA,General,High,0,80.18529266119003,19.814705848693848
12613,MALERKOTLA,OBC,High,0,82.90987014770508,17.0901358127594
12613,MALERKOTLA,SC,High,0,82.38890618085861,17.61109232902527
12613,MALERKOTLA,ST,High,0,91.2901520729065,8.709847927093506
12613,MALERKOTLA,Overall,High,0,72.41910398006439,27.580899000167847
12614,MANSA,General,High,1,0.0004930976047035074,99.99951124191284
12614,MANSA,OBC,High,1,18.11084896326065,81.88914656639099
12614,MANSA,SC,High,1,4.538828507065773,95.46116590499878
12614,MANSA,ST,High,0,91.2901520729065,8.709847927093506
12614,MANSA,Overall,High,1,0.004815299325855449,99.99518394470215
12615,MOGA,General,High,1,0.00036444350826059235,99.99963045120239
12615,MOGA,OBC,High,1,0.7224660832434893,99.27753210067749
12615,MOGA,SC,High,1,1.143911201506853,98.85608553886414
12615,MOGA,ST,High,0,91.2901520729065,8.709847927093506
12615,MOGA,Overall,High,1,0.004605474168783985,99.99539852142334
12616,MOHALI,General,High,1,3.530021217557078e-05,99.99996423721313
12616,MOHALI,OBC,High,1,2.101803570985794,97.89820313453674
12616,MOHALI,SC,High,1,0.4910198040306568,99.50897693634033
12616,MOHALI,ST,High,0,91.2901520729065,8.709847927093506
12616,MOHALI,Overall,High,1,0.0004398993951326702,99.99955892562866
12617,MUKTSAR,General,High,1,0.0002642621439008508,99.99973773956299
12617,MUKTSAR,OBC,High,1,1.6298091039061546,98.37019443511963
12617,MUKTSAR,SC,High,1,0.7785581052303314,99.22143816947937
12617,MUKTSAR,ST,High,0,91.2901520729065,8.709847927093506
12617,MUKTSAR,Overall,High,1,0.004830647594644688,99.9951720237732
12618,NAWANSHAHR,General,High,1,5.323496310438713e-06,100.0
12618,NAWANSHAHR,OBC,High,1,24.00263398885727,75.99737048149109
12618,NAWANSHAHR,SC,High,1,7.174693793058395,92.82530546188354
12618,NAWANSHAHR,ST,High,0,91.2901520729065,8.709847927093506
12618,NAWANSHAHR,Overall,High,1,0.0024760916858213022,99.99752044677734
12619,PATHANKOT,General,High,1,5.940364076195692e-05,99.99994039535522
12619,PATHANKOT,OBC,High,0,82.90987014770508,17.0901358127594
12619,PATHANKOT,SC,High,0,82.38890618085861,17.61109232902527
12619,PATHANKOT,ST,High,0,91.2901520729065,8.709847927093506
12619,PATHANKOT,Overall,High,1,0.0032972766348393634,99.99669790267944
12620,PATIALA,General,High,1,0.0003530277126628789,99.99964237213135
12620,PATIALA,OBC,High,0,82.90987014770508,17.0901358127594
12620,PATIALA,SC,High,1,36.79523169994354,63.20476531982422
12620,PATIALA,ST,High,0,91.2901520729065,8.709847927093506
12620,PATIALA,Overall,High,1,0.004784745033248328,99.99521970748901
12621,RUPNAGAR,General,High,1,6.093549131946929e-05,99.99994039535522
12621,RUPNAGAR,OBC,High,0,82.90987014770508,17.0901358127594
12621,RUPNAGAR,SC,High,0,82.38890618085861,17.61109232902527
12621,RUPNAGAR,ST,High,0,91.2901520729065,8.709847927093506
12621,RUPNAGAR,Overall,High,1,0.006661823863396421,99.99333620071411
12622,SANGRUR,General,High,1,1.3043151447789114e-06,100.0
12622,SANGRUR,OBC,High,1,1.3826381817239053e-06,100.0
12622,SANGRUR,SC,High,1,0.001180838171421783,99.99881982803345
12622,SANGRUR,ST,High,0,91.29015058279037,8.709847927093506
12622,SANGRUR,Overall,High,1,4.198288294787744e-06,100.0
12623,TARANTARAN,General,High,1,0.0018649203411769122,99.99814033508301
12623,TARANTARAN,OBC,High,1,29.488030076026917,70.51196694374084
12623,TARANTARAN,SC,High,1,0.1368229161016643,99.86317753791809
12623,TARANTARAN,ST,High,0,91.2901520729065,8.709847927093506
12623,TARANTARAN,Overall,High,1,0.006113325071055442,99.99388456344604
12701,AJMER,General,High,1,0.20867486018687487,99.79131817817688
12701,AJMER,OBC,High,1,0.06077413563616574,99.93922710418701
12701,AJMER,SC,High,1,0.09872914524748921,99.90127086639404
12701,AJMER,ST,High,1,0.0649124151095748,99.93508458137512
12701,AJMER,Overall,High,1,0.04544731636997312,99.95455145835876
12702,ALWAR,General,High,1,1.25284930691123,98.74715209007263
12702,ALWAR,OBC,High,1,0.0776450615376234,99.92235898971558
12702,ALWAR,SC,High,1,0.1368229161016643,99.86317753791809
12702,ALWAR,ST,High,1,29.79653775691986,70.20346522331238
12702,ALWAR,Overall,High,1,0.09907193016260862,99.90092515945435
12703,BANSWARA,General,High,1,13.186725974082947,86.81327700614929
12703,BANSWARA,OBC,High,1,1.501140557229519,98.49885702133179
12703,BANSWARA,SC,High,1,0.029310921672731638,99.97069239616394
