DNo,Location,Social Category,Income,dropout,prim_Girls_social_category,prim_Girls_income
12414,JHARSUGUDA,ST,High,1,30.067676305770874,69.93232369422913
12414,JHARSUGUDA,Overall,High,1,41.45357608795166,58.54642391204834
12415,KALAHANDI,General,High,0,77.79921293258667,22.200793027877808
12415,KALAHANDI,OBC,High,0,80.2348867058754,19.765114784240723
12415,KALAHANDI,SC,High,0,78.93815338611603,21.061843633651733
12415,KALAHANDI,ST,High,0,77.12338268756866,22.876614332199097
12415,KALAHANDI,Overall,High,0,73.42084348201752,26.579153537750244
12416,KANDHAMAL,General,High,0,77.79921293258667,22.200793027877808
12416,KANDHAMAL,OBC,High,1,0.08945112931542099,99.91055130958557
12416,KANDHAMAL,SC,High,1,3.22175957262516,96.77823781967163
12416,KANDHAMAL,ST,High,0,53.65995466709137,46.34004831314087
12416,KANDHAMAL,Overall,High,1,8.904454857110977,91.09554290771484
12417,KENDRAPARA,General,Low,1,0.1755138160660863,99.82448816299438
12417,KENDRAPARA,OBC,Low,0,79.87312823534012,20.126873254776
12417,KENDRAPARA,SC,Low,1,27.980616688728333,72.01938033103943
12417,KENDRAPARA,ST,Low,1,1.2106572277843952,98.78934025764465
12417,KENDRAPARA,Overall,Low,0,73.99613857269287,26.00386142730713
12418,KEONJHAR,General,Low,0,76.21768862009048,23.782312870025635
12418,KEONJHAR,OBC,Low,1,0.23778995964676142,99.76220726966858
12418,KEONJHAR,SC,Low,1,5.1103245466947556,94.88967657089233
12418,KEONJHAR,ST,Low,0,80.59731274843216,19.402682781219482
12418,KEONJHAR,Overall,Low,0,51.888084411621094,48.111915588378906
12419,KHURDHA,General,Low,1,0.22202283143997192,99.77797865867615
12419,KHURDHA,OBC,Low,0,79.87312823534012,20.126873254776
12419,KHURDHA,SC,Low,0,74.80748295783997,25.192517042160034
12419,KHURDHA,ST,Low,0,80.59731274843216,19.402682781219482
12419,KHURDHA,Overall,Low,0,73.99613857269287,26.00386142730713
12420,KORAPUT,General,High,0,77.79921293258667,22.200793027877808
12420,KORAPUT,OBC,High,0,80.2348867058754,19.765114784240723
12420,KORAPUT,SC,High,1,4.160186275839806,95.8398163318634
12420,KORAPUT,ST,High,1,0.98011689260602,99.01988506317139
12420,KORAPUT,Overall,High,1,6.422704458236694,93.57728958129883
12421,MALKANGIRI,General,High,0,77.79921293258667,22.200793027877808
12421,MALKANGIRI,OBC,High,0,80.2348867058754,19.765114784240723
12421,MALKANGIRI,SC,High,1,8.095449954271317,91.90455079078674
12421,MALKANGIRI,ST,High,0,77.12338268756866,22.876614332199097
12421,MALKANGIRI,Overall,High,0,73.42084348201752,26.579153537750244
12422,MAYURBHANJ,General,High,0,77.79921293258667,22.200793027877808
12422,MAYURBHANJ,OBC,High,0,80.2348867058754,19.765114784240723
12422,MAYURBHANJ,SC,High,0,78.93815338611603,21.061843633651733
12422,MAYURBHANJ,ST,High,0,67.87819862365723,32.12180733680725
12422,MAYURBHANJ,Overall,High,0,73.42084348201752,26.579153537750244
12423,NABARANGPUR,General,High,0,77.79921293258667,22.200793027877808
12423,NABARANGPUR,OBC,High,0,80.2348867058754,19.765114784240723
12423,NABARANGPUR,SC,High,0,78.93815338611603,21.061843633651733
12423,NABARANGPUR,ST,High,1,25.462985038757324,74.53701496124268
12423,NABARANGPUR,Overall,High,0,70.57110965251923,29.428893327713013
12424,NAYAGARH,General,High,0,77.79921293258667,22.200793027877808
12424,NAYAGARH,OBC,High,0,80.2348867058754,19.765114784240723
12424,NAYAGARH,SC,High,0,78.93815338611603,21.061843633651733
12424,NAYAGARH,ST,High,0,77.12337970733643,22.876620292663574
12424,NAYAGARH,Overall,High,0,73.42084348201752,26.57915949821472
12425,NUAPADA,General,High,0,77.79921293258667,22.200793027877808
12425,NUAPADA,OBC,High,0,80.2348867058754,19.765114784240723
12425,NUAPADA,SC,High,0,78.93815338611603,21.061843633651733
12425,NUAPADA,ST,High,0,77.12338268756866,22.876614332199097
12425,NUAPADA,Overall,High,0,73.42084348201752,26.579153537750244
12426,PURI,General,High,0,77.79921293258667,22.200793027877808
12426,PURI,OBC,High,1,17.97417551279068,82.02582597732544
12426,PURI,SC,High,0,78.93815338611603,21.061843633651733
12426,PURI,ST,High,0,77.12338268756866,22.876614332199097
12426,PURI,Overall,High,0,73.42084348201752,26.579153537750244
12427,RAYAGADA,General,High,0,77.79921293258667,22.200793027877808
12427,RAYAGADA,OBC,High,0,80.2348867058754,19.765114784240723
12427,RAYAGADA,SC,High,0,78.93815338611603,21.061843633651733
12427,RAYAGADA,ST,High,1,0.46862196177244186,99.53137636184692
12427,RAYAGADA,Overall,High,1,11.126907914876938,88.87309432029724
12428,SAMBALPUR,General,High,0,77.79921293258667,22.200793027877808
12428,SAMBALPUR,OBC,High,0,68.98719072341919,31.01280927658081
12428,SAMBALPUR,SC,High,0,78.93815338611603,21.061843633651733
12428,SAMBALPUR,ST,High,0,77.12338268756866,22.876614332199097
12428,SAMBALPUR,Overall,High,0,73.42084348201752,26.579153537750244
12429,SONEPUR,General,High,0,77.79921293258667,22.200793027877808
12429,SONEPUR,OBC,High,1,18.770025670528412,81.22997283935547
12429,SONEPUR,SC,High,0,50.30030608177185,49.69969391822815
12429,SONEPUR,ST,High,0,77.12338268756866,22.876614332199097
12429,SONEPUR,Overall,High,0,73.42084348201752,26.579153537750244
12430,SUNDERGARH,General,High,0,77.79921293258667,22.200793027877808
12430,SUNDERGARH,OBC,High,1,3.5106074064970016,96.48938775062561
12430,SUNDERGARH,SC,High,1,0.061057572020217776,99.93894100189209
12430,SUNDERGARH,ST,High,1,2.253628335893154,97.74636626243591
12430,SUNDERGARH,Overall,High,1,12.998995184898376,87.00100183486938
12501,KARAIKAL,General,High,1,5.158174687380779e-06,100.0
12501,KARAIKAL,OBC,High,0,80.23488372564316,19.765114784240723
12501,KARAIKAL,SC,High,1,0.11867870343849063,99.8813271522522
12501,KARAIKAL,ST,High,0,77.12338268756866,22.876614332199097
12501,KARAIKAL,Overall,High,1,2.913011610507965,97.08698987960815
12502,MAHE,General,High,0,77.79921293258667,22.200793027877808
12502,MAHE,OBC,High,0,80.2348867058754,19.765114784240723
12502,MAHE,SC,High,1,5.8235838373832394e-08,100.0
12502,MAHE,ST,High,0,77.12338268756866,22.876614332199097
12502,MAHE,Overall,High,0,73.42084348201752,26.579153537750244
12503,PONDICHERRY,General,High,0,77.79921293258667,22.200793027877808
12503,PONDICHERRY,OBC,High,1,0.06596032762899995,99.93403553962708
12503,PONDICHERRY,SC,High,1,0.030886236345395446,99.96911287307739
12503,PONDICHERRY,ST,High,0,77.12338268756866,22.876614332199097
12503,PONDICHERRY,Overall,High,1,0.6905702408403158,99.30943250656128
12504,YANAM,General,High,1,0.013221005792729557,99.98677968978882
12504,YANAM,OBC,High,1,0.005726607196265832,99.99427795410156
12504,YANAM,SC,High,1,0.010082488734042272,99.989914894104
12504,YANAM,ST,High,0,77.12338268756866,22.876614332199097
12504,YANAM,Overall,High,1,0.007980790542205796,99.9920129776001
12601,AMRITSAR,General,High,0,77.79921293258667,22.200793027877808
12601,AMRITSAR,OBC,High,0,77.89410203695297,22.10589051246643
12601,AMRITSAR,SC,High,0,78.93815338611603,21.061843633651733
12601,AMRITSAR,ST,High,0,77.12338268756866,22.876614332199097
12601,AMRITSAR,Overall,High,0,73.42084348201752,26.579153537750244
12602,BARNALA,General,High,1,0.22413521073758602,99.77586269378662
12602,BARNALA,OBC,High,0,59.69109535217285,40.30890464782715
12602,BARNALA,SC,High,1,28.741779923439026,71.25821709632874
12602,BARNALA,ST,High,1,2.0746432240147762e-14,100.0
12602,BARNALA,Overall,High,1,2.0313361659646034,97.96866178512573
12603,BATHINDA,General,High,1,3.5819876939058304,96.41801118850708
12603,BATHINDA,OBC,High,0,80.2348867058754,19.765114784240723
12603,BATHINDA,SC,High,0,71.38774991035461,28.612250089645386
12603,BATHINDA,ST,High,1,1.9729634089627787e-17,100.0
12603,BATHINDA,Overall,High,1,36.82524859905243,63.17475438117981
12604,FARIDKOT,General,High,1,0.1681012101471424,99.83189702033997
12604,FARIDKOT,OBC,High,0,80.2348867058754,19.765114784240723
12604,FARIDKOT,SC,High,0,78.93815338611603,21.061843633651733
12604,FARIDKOT,ST,High,0,77.12338268756866,22.876614332199097
12604,FARIDKOT,Overall,High,1,28.6796897649765,71.32031321525574
12605,FATEHGARHSAHIB,General,High,1,0.07245488814078271,99.92755055427551
12605,FATEHGARHSAHIB,OBC,High,0,80.2348867058754,19.765114784240723
12605,FATEHGARHSAHIB,SC,High,0,78.93815338611603,21.061843633651733
12605,FATEHGARHSAHIB,ST,High,0,77.12338268756866,22.876614332199097
12605,FATEHGARHSAHIB,Overall,High,1,1.2548009864985943,98.745197057724
12606,FAZILKA,General,High,1,0.03354387008585036,99.96645450592041
12606,FAZILKA,OBC,High,0,80.2348867058754,19.765114784240723
12606,FAZILKA,SC,High,0,78.93815338611603,21.061843633651733
12606,FAZILKA,ST,High,1,5.280031523113848e-07,100.0
12606,FAZILKA,Overall,High,1,18.06282103061676,81.93718194961548
12607,FIROZPUR,General,High,1,0.2939715050160885,99.7060239315033
12607,FIROZPUR,OBC,High,0,80.2348867058754,19.765114784240723
12607,FIROZPUR,SC,High,0,78.93815338611603,21.061843633651733
12607,FIROZPUR,ST,High,1,1.751505583524704,98.24849963188171
12607,FIROZPUR,Overall,High,1,25.538253784179688,74.46174025535583
12608,GURDASPUR,General,High,0,77.79921293258667,22.200793027877808
12608,GURDASPUR,OBC,High,0,80.2348867058754,19.765114784240723
12608,GURDASPUR,SC,High,0,78.93815338611603,21.061843633651733
12608,GURDASPUR,ST,High,0,77.12338268756866,22.876614332199097
12608,GURDASPUR,Overall,High,0,73.42084348201752,26.579153537750244
12609,HOSHIARPUR,General,High,1,0.876997597515583,99.12300109863281
12609,HOSHIARPUR,OBC,High,0,80.2348867058754,19.765114784240723
12609,HOSHIARPUR,SC,High,0,78.93815338611603,21.061843633651733
12609,HOSHIARPUR,ST,High,0,77.12338268756866,22.876614332199097
12609,HOSHIARPUR,Overall,High,0,72.72513508796692,27.27486491203308
12610,JALANDHAR,General,High,1,8.666025847196579,91.33397340774536
12610,JALANDHAR,OBC,High,0,80.2348867058754,19.765114784240723
12610,JALANDHAR,SC,High,0,78.93815338611603,21.061843633651733
12610,JALANDHAR,ST,High,0,77.12338268756866,22.876614332199097
12610,JALANDHAR,Overall,High,0,50.20863711833954,49.79137182235718
12611,KAPURTHALA,General,High,1,9.392257034778595,90.60774445533752
12611,KAPURTHALA,OBC,High,0,80.2348867058754,19.765114784240723
12611,KAPURTHALA,SC,High,1,0.32211183570325375,99.67789053916931
12611,KAPURTHALA,ST,High,1,1.989458411344458e-05,99.99997615814209
12611,KAPURTHALA,Overall,High,1,3.054885007441044,96.94510698318481
12612,LUDHIANA,General,High,1,0.2742332872003317,99.7257649898529
12612,LUDHIANA,OBC,High,0,80.2348867058754,19.765114784240723
12612,LUDHIANA,SC,High,0,51.184678077697754,48.815321922302246
12612,LUDHIANA,ST,High,1,3.6391922718653147e-16,100.0
12612,LUDHIANA,Overall,High,1,1.133874338120222,98.86612892150879
12613,MALERKOTLA,General,High,0,77.79921293258667,22.200793027877808
12613,MALERKOTLA,OBC,High,0,80.2348867058754,19.765114784240723
12613,MALERKOTLA,SC,High,0,78.93815338611603,21.061843633651733
12613,MALERKOTLA,ST,High,0,77.12338268756866,22.876614332199097
12613,MALERKOTLA,Overall,High,0,73.42084348201752,26.579153537750244
12614,MANSA,General,High,1,2.455463632941246,97.54453897476196
12614,MANSA,OBC,High,0,80.2348867058754,19.765114784240723
12614,MANSA,SC,High,0,66.46974980831146,33.530253171920776
12614,MANSA,ST,High,0,77.12338268756866,22.876614332199097
12614,MANSA,Overall,High,1,28.319430351257324,71.68056964874268
12615,MOGA,General,High,0,54.359081387519836,45.640915632247925
12615,MOGA,OBC,High,0,80.2348867058754,19.765114784240723
12615,MOGA,SC,High,0,78.93815338611603,21.061843633651733
12615,MOGA,ST,High,0,77.12338268756866,22.876614332199097
12615,MOGA,Overall,High,0,73.42084348201752,26.579153537750244
12616,MOHALI,General,High,1,0.09990222752094269,99.90009665489197
12616,MOHALI,OBC,High,0,80.23488372564316,19.765114784240723
12616,MOHALI,SC,High,0,65.67659378051758,34.32340621948242
12616,MOHALI,ST,High,1,1.9285131217655627e-10,100.0
12616,MOHALI,Overall,High,1,0.47642397694289684,99.52357411384583
12617,MUKTSAR,General,High,1,0.31879644375294447,99.68120455741882
12617,MUKTSAR,OBC,High,0,80.2348867058754,19.765114784240723
12617,MUKTSAR,SC,High,0,78.93815338611603,21.061843633651733
12617,MUKTSAR,ST,High,0,77.12338268756866,22.876614332199097
12617,MUKTSAR,Overall,High,1,27.60719060897827,72.39280939102173
12618,NAWANSHAHR,General,High,1,0.3621544688940048,99.6378481388092
12618,NAWANSHAHR,OBC,High,1,14.38746452331543,85.61253547668457
12618,NAWANSHAHR,SC,High,0,78.93815338611603,21.061843633651733
12618,NAWANSHAHR,ST,High,0,77.12338268756866,22.876614332199097
12618,NAWANSHAHR,Overall,High,1,22.018589079380035,77.9814064502716
12619,PATHANKOT,General,High,1,0.7363821379840374,99.26362037658691
12619,PATHANKOT,OBC,High,0,80.2348867058754,19.765114784240723
12619,PATHANKOT,SC,High,0,78.93815338611603,21.061843633651733
12619,PATHANKOT,ST,High,0,77.12338268756866,22.876614332199097
12619,PATHANKOT,Overall,High,0,73.42084348201752,26.579153537750244
12620,PATIALA,General,High,1,0.03373028303030878,99.96627569198608
12620,PATIALA,OBC,High,0,80.2348867058754,19.765114784240723
12620,PATIALA,SC,High,0,78.93815338611603,21.061843633651733
12620,PATIALA,ST,High,0,77.12338268756866,22.876614332199097
12620,PATIALA,Overall,High,1,2.6063941419124603,97.39360809326172
12621,RUPNAGAR,General,High,1,0.3314139088615775,99.66859221458435
12621,RUPNAGAR,OBC,High,0,80.2348867058754,19.765114784240723
12621,RUPNAGAR,SC,High,0,78.93815338611603,21.061843633651733
12621,RUPNAGAR,ST,High,0,77.12338268756866,22.876614332199097
12621,RUPNAGAR,Overall,High,0,73.07440936565399,26.925593614578247
12622,SANGRUR,General,High,1,6.9968294269529e-06,99.99998807907104
12622,SANGRUR,OBC,High,1,3.0130130161676316e-11,100.0
12622,SANGRUR,SC,High,1,0.00022005478967912495,99.99978542327881
12622,SANGRUR,ST,High,1,0.0187998462934047,99.98120665550232
12622,SANGRUR,Overall,High,1,1.4978997597836496e-06,100.0
12623,TARANTARAN,General,High,0,77.79921293258667,22.200793027877808
12623,TARANTARAN,OBC,High,0,80.2348867058754,19.765114784240723
12623,TARANTARAN,SC,High,0,78.93815338611603,21.061843633651733
12623,TARANTARAN,ST,High,1,7.079731787595255e-23,100.0
12623,TARANTARAN,Overall,High,0,73.42084348201752,26.579153537750244
12701,AJMER,General,High,1,1.1715480126440525,98.82844686508179
12701,AJMER,OBC,High,1,22.222930192947388,77.77706980705261
12701,AJMER,SC,High,1,10.803256928920746,89.19674754142761
12701,AJMER,ST,High,0,77.12338268756866,22.876614332199097
12701,AJMER,Overall,High,1,11.126907914876938,88.87309432029724
12702,ALWAR,General,High,1,0.22044689394533634,99.7795581817627
12702,ALWAR,OBC,High,1,7.281578332185745,92.71841645240784
12702,ALWAR,SC,High,0,68.02815198898315,31.971853971481323
12702,ALWAR,ST,High,1,2.9535381123423576,97.04646468162537
12702,ALWAR,Overall,High,1,5.0471581518650055,94.9528455734253
12703,BANSWARA,General,High,1,0.4107673652470112,99.58922863006592
12703,BANSWARA,OBC,High,1,0.19741002470254898,99.8025894165039
12703,BANSWARA,SC,High,0,78.93815338611603,21.061843633651733
12703,BANSWARA,ST,High,1,0.47709187492728233,99.52291250228882
12703,BANSWARA,Overall,High,1,0.4299183376133442,99.57007765769958
12704,BARAN,General,High,1,0.21207460667937994,99.78792667388916
12704,BARAN,OBC,High,1,0.32190519850701094,99.67808723449707
12704,BARAN,SC,High,1,0.5650547798722982,99.43494200706482
12704,BARAN,ST,High,1,0.013707437028642744,99.98629093170166
12704,BARAN,Overall,High,1,0.12121860636398196,99.87878203392029
12705,BARMER,General,Low,1,9.933646768331528,90.06634950637817
12705,BARMER,OBC,Low,1,9.381404519081116,90.61859846115112
12705,BARMER,SC,Low,0,73.11997711658478,26.880019903182983
12705,BARMER,ST,Low,1,31.278449296951294,68.7215507030487
12705,BARMER,Overall,Low,1,14.471636712551117,85.52836179733276
12706,BHARATPUR,General,High,1,0.08275601430796087,99.91724491119385
12706,BHARATPUR,OBC,High,0,80.23488372564316,19.765114784240723
12706,BHARATPUR,SC,High,1,8.095449954271317,91.90455079078674
12706,BHARATPUR,ST,High,0,77.12338268756866,22.876614332199097
12706,BHARATPUR,Overall,High,1,23.893891274929047,76.10610723495483
12707,BHILWARA,General,High,1,1.0205932892858982,98.9794135093689
12707,BHILWARA,OBC,High,1,4.968314245343208,95.03167867660522
12707,BHILWARA,SC,High,1,6.433624774217606,93.56637001037598
12707,BHILWARA,ST,High,1,0.4082753788679838,99.591726064682
12707,BHILWARA,Overall,High,1,2.125115692615509,97.87488579750061
12708,BIKANER,General,Low,1,0.2847026102244854,99.71529245376587
12708,BIKANER,OBC,Low,1,1.1707218363881111,98.82927536964417
12708,BIKANER,SC,Low,1,8.17422941327095,91.82576537132263
12708,BIKANER,ST,Low,0,80.59731274843216,19.402682781219482
12708,BIKANER,Overall,Low,1,1.3211129233241081,98.6788809299469
12709,BUNDI,General,Middle,1,47.00257480144501,52.99742817878723
12709,BUNDI,OBC,Middle,1,35.17298698425293,64.82701301574707
12709,BUNDI,SC,Middle,0,56.910425424575806,43.089574575424194
12709,BUNDI,ST,Middle,1,7.804208993911743,92.19578504562378
12709,BUNDI,Overall,Middle,1,33.242449164390564,66.75755381584167
12710,CHITTAURGARH,General,High,1,0.2956789219751954,99.70431923866272
12710,CHITTAURGARH,OBC,High,1,6.5966203808784485,93.40338110923767
12710,CHITTAURGARH,SC,High,1,17.84081906080246,82.1591854095459
12710,CHITTAURGARH,ST,High,1,0.31319449190050364,99.68680739402771
12710,CHITTAURGARH,Overall,High,1,1.3250873424112797,98.67491126060486
12711,CHURU,General,High,1,11.540712416172028,88.45928311347961
12711,CHURU,OBC,High,1,1.1662956327199936,98.83370995521545
12711,CHURU,SC,High,1,42.39841401576996,57.6015830039978
12711,CHURU,ST,High,0,77.12338268756866,22.876614332199097
12711,CHURU,Overall,High,1,5.369732528924942,94.63026523590088
12712,DAUSA,General,High,1,0.2358847064897418,99.76412057876587
12712,DAUSA,OBC,High,1,0.6611413788050413,99.33885335922241
12712,DAUSA,SC,High,1,0.66860131919384,99.33139681816101
12712,DAUSA,ST,High,1,0.3779047168791294,99.62210059165955
12712,DAUSA,Overall,High,1,0.44110282324254513,99.5589017868042
12713,DHAULPUR,General,High,1,3.403131663799286,96.5968668460846
12713,DHAULPUR,OBC,High,1,1.4620939269661903,98.53790998458862
12713,DHAULPUR,SC,High,1,0.6973071023821831,99.30269122123718
12713,DHAULPUR,ST,High,1,0.9488092735409737,99.0511953830719
12713,DHAULPUR,Overall,High,1,1.0937374085187912,98.90626072883606
12714,DUNGARPUR,General,High,1,0.04862294299528003,99.95137453079224
12714,DUNGARPUR,OBC,High,1,0.3301236080005765,99.6698796749115
12714,DUNGARPUR,SC,High,1,0.5064686760306358,99.49353337287903
12714,DUNGARPUR,ST,High,1,1.4198659919202328,98.58013987541199
12714,DUNGARPUR,Overall,High,1,0.7820663973689079,99.2179274559021
12715,GANGANAGAR,General,High,1,1.0829287581145763,98.91707301139832
12715,GANGANAGAR,OBC,High,1,1.1501381173729897,98.84986281394958
12715,GANGANAGAR,SC,High,1,1.171408873051405,98.82858395576477
12715,GANGANAGAR,ST,High,0,77.12338268756866,22.876614332199097
12715,GANGANAGAR,Overall,High,1,1.1203358881175518,98.87967109680176
12716,HANUMANGARH,General,High,1,0.15216252068057656,99.8478353023529
12716,HANUMANGARH,OBC,High,1,0.3677672240883112,99.63223934173584
12716,HANUMANGARH,SC,High,1,7.2205714881420135,92.77942180633545
12716,HANUMANGARH,ST,High,1,2.6836937649932224e-05,99.99997615814209
12716,HANUMANGARH,Overall,High,1,0.6215110421180725,99.37849044799805
12717,JAIPUR,General,High,1,0.28558061458170414,99.71441626548767
12717,JAIPUR,OBC,High,1,0.09298690129071474,99.90701079368591
12717,JAIPUR,SC,High,1,0.3925856202840805,99.60741996765137
12717,JAIPUR,ST,High,1,0.17621566075831652,99.82378482818604
12717,JAIPUR,Overall,High,1,0.18299591029062867,99.8170018196106
12718,JAISALMER,General,Low,1,0.16228287713602185,99.83772039413452
12718,JAISALMER,OBC,Low,1,0.3636704059317708,99.63633418083191
12718,JAISALMER,SC,Low,1,1.2762011960148811,98.72380495071411
12718,JAISALMER,ST,Low,1,1.7819838598370552,98.2180118560791
12718,JAISALMER,Overall,Low,1,0.30704911332577467,99.69295859336853
12719,JALOR,General,Low,1,46.04924023151398,53.95076274871826
