,DNo,Social Category,prim_Boys,prim_Girls,prim_Overall,snr_Boys,snr_Girls,snr_Overall,upPrim_Boys,upPrim_Girls,upPrim_Overall,Location
245,11850,General,0,1,1,4,0,3,1,1,0,UJJAIN
246,11850,OBC,0,3,0,3,0,3,4,2,3,UJJAIN
247,11850,Overall,1,2,1,3,0,2,0,2,3,UJJAIN
248,11850,SC,1,2,3,2,3,1,4,3,3,UJJAIN
249,11850,ST,2,2,2,0,4,3,0,2,1,UJJAIN
250,11851,General,0,1,1,4,0,3,1,1,0,UMARIA
251,11851,OBC,0,3,0,3,0,3,4,2,3,UMARIA
252,11851,Overall,1,2,1,3,0,2,0,2,3,UMARIA
253,11851,SC,1,2,3,2,3,1,4,3,3,UMARIA
254,11851,ST,2,2,2,0,4,3,0,2,1,UMARIA
255,11852,General,0,1,1,4,0,3,1,1,0,VIDISHA
256,11852,OBC,0,3,0,3,0,3,4,2,3,VIDISHA
257,11852,Overall,1,2,1,3,0,2,0,2,3,VIDISHA
258,11852,SC,1,2,3,2,3,1,4,3,3,VIDISHA
259,11852,ST,2,2,2,0,2,0,0,2,1,VIDISHA
