DNo,District,Social Category,Income,prim_Girls,prim_Boys,prim_Overall,upPrim_Girls,upPrim_Boys,upPrim_Overall,snr_Girls,snr_Boys,snr_Overall
13225,FARRUKHABAD,SC,High,10.1,7.73,8.89,20.33,15.88,18.12,19.53,15.56,17.31
13225,FARRUKHABAD,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13225,FARRUKHABAD,Overall,High,2.82,1.55,2.17,8.71,1.56,5.22,14.17,5.45,9.5
13226,FATEHPUR,General,High,0.0,0.0,0.0,0.0,0.0,0.0,8.35,9.97,9.24
13226,FATEHPUR,OBC,High,1.38,0.0,0.42,3.38,0.0,0.86,11.58,9.47,10.46
13226,FATEHPUR,SC,High,3.4,2.81,3.1,9.42,7.52,8.45,16.92,16.47,16.69
13226,FATEHPUR,ST,High,3.41,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0
13226,FATEHPUR,Overall,High,1.28,0.0,0.28,3.64,0.0,1.53,12.11,11.38,11.73
13227,FIROZABAD,General,Low,8.44,8.07,8.24,0.0,0.0,0.0,1.52,4.86,3.41
13227,FIROZABAD,OBC,Low,7.21,7.6,7.41,3.34,0.0,0.0,7.49,3.03,4.89
13227,FIROZABAD,SC,Low,3.25,4.22,3.76,3.48,0.25,1.8,1.6,3.91,2.92
13227,FIROZABAD,ST,Low,0.0,0.0,0.0,96.69,94.77,95.81,97.62,76.67,92.11
13227,FIROZABAD,Overall,Low,6.84,7.29,7.07,3.11,0.0,0.0,5.9,3.53,4.53
13228,GAUTAMBUDDHANAGAR,General,Low,5.33,3.28,4.22,3.59,4.29,3.97,12.88,12.36,12.58
13228,GAUTAMBUDDHANAGAR,OBC,Low,0.0,0.0,0.0,0.29,0.0,0.0,7.84,4.4,5.91
13228,GAUTAMBUDDHANAGAR,SC,Low,0.0,0.0,0.0,2.67,0.0,0.48,5.64,7.34,6.57
13228,GAUTAMBUDDHANAGAR,ST,Low,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0
13228,GAUTAMBUDDHANAGAR,Overall,Low,1.49,0.7,1.07,2.27,0.67,1.41,9.97,8.73,9.28
13229,GHAZIABAD,General,High,6.03,2.55,4.15,1.98,0.0,0.85,6.45,8.77,7.77
13229,GHAZIABAD,OBC,High,0.0,0.0,0.0,0.0,0.0,0.0,9.66,7.36,8.41
13229,GHAZIABAD,SC,High,0.24,0.0,0.0,0.0,0.0,0.0,9.39,6.53,7.89
13229,GHAZIABAD,ST,High,0.0,0.0,0.0,0.61,0.0,0.0,21.92,1.49,10.06
13229,GHAZIABAD,Overall,High,0.1,0.0,0.0,0.36,0.0,0.0,8.21,7.88,8.02
13230,GHAZIPUR,General,High,10.15,7.34,8.65,7.83,2.92,5.2,16.09,16.81,16.49
13230,GHAZIPUR,OBC,High,4.92,3.49,4.19,2.19,0.0,0.0,15.29,16.87,16.17
13230,GHAZIPUR,SC,High,9.59,9.38,9.48,9.07,7.17,8.09,17.26,21.29,19.47
13230,GHAZIPUR,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.6
13230,GHAZIPUR,Overall,High,6.22,5.23,5.71,3.93,0.0,1.21,15.24,17.71,16.61
13231,GONDA,General,Low,0.0,0.0,0.0,0.42,0.0,0.0,9.58,13.38,11.76
13231,GONDA,OBC,Low,1.91,0.0,0.87,7.45,1.33,4.28,10.89,9.57,10.16
13231,GONDA,SC,Low,3.24,4.06,3.66,10.32,7.43,8.84,9.83,15.67,13.11
13231,GONDA,ST,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0
13231,GONDA,Overall,Low,1.01,0.0,0.21,5.59,1.28,3.35,9.87,12.13,11.15
13232,GORAKHPUR,General,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.12
13232,GORAKHPUR,OBC,High,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.44,4.29
13232,GORAKHPUR,SC,High,0.9,0.0,0.0,1.5,0.0,0.0,5.72,7.98,6.92
13232,GORAKHPUR,ST,High,0.31,0.0,0.0,0.85,0.0,0.0,17.34,34.05,27.19
13232,GORAKHPUR,Overall,High,0.0,0.0,0.0,0.0,0.0,0.0,4.66,3.97,4.29
13233,HAMIRPUR(U.P.),General,High,3.64,5.66,4.74,0.0,0.0,0.0,0.58,3.78,2.34
13233,HAMIRPUR(U.P.),OBC,High,2.05,3.58,2.86,7.2,4.88,5.99,10.89,10.28,10.56
13233,HAMIRPUR(U.P.),SC,High,4.07,5.83,5.0,11.77,7.4,9.5,6.13,5.86,5.98
13233,HAMIRPUR(U.P.),ST,High,0.0,0.0,0.0,0.0,18.52,0.0,86.84,90.12,89.08
13233,HAMIRPUR(U.P.),Overall,High,2.42,4.04,3.28,6.22,4.4,5.26,8.43,8.61,8.53
13234,HAPUR(PANCHSHEELNAGAR),General,High,0.0,0.0,0.0,0.0,0.0,0.0,6.59,7.41,7.06
13234,HAPUR(PANCHSHEELNAGAR),OBC,High,11.13,11.91,11.54,8.14,6.5,7.29,12.21,8.65,10.23
13234,HAPUR(PANCHSHEELNAGAR),SC,High,0.44,3.13,1.87,1.78,0.18,0.96,3.77,0.94,2.22
13234,HAPUR(PANCHSHEELNAGAR),ST,High,0.0,0.0,0.0,0.0,2.28,0.0,14.29,15.79,14.71
13234,HAPUR(PANCHSHEELNAGAR),Overall,High,4.24,4.58,4.42,3.44,1.93,2.65,7.88,6.07,6.87
13235,HARDOI,General,High,0.0,0.0,0.0,0.0,0.0,0.0,8.89,12.36,10.87
13235,HARDOI,OBC,High,1.61,2.67,2.18,13.61,8.56,11.01,18.61,21.62,20.35
13235,HARDOI,SC,High,0.59,1.42,1.02,12.6,9.26,10.84,11.02,13.7,12.6
13235,HARDOI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13235,HARDOI,Overall,High,0.44,1.41,0.95,9.83,5.43,7.53,13.8,16.86,15.57
13236,HATHRAS,General,High,7.96,6.63,7.23,2.76,0.0,0.0,2.86,3.77,3.41
13236,HATHRAS,OBC,High,0.0,0.0,0.0,2.92,0.0,0.0,5.79,1.19,3.0
13236,HATHRAS,SC,High,4.45,4.09,4.26,8.15,2.74,5.3,5.0,1.9,3.14
13236,HATHRAS,ST,High,0.0,0.0,0.0,25.95,0.0,1.91,0.0,0.0,0.0
13236,HATHRAS,Overall,High,2.3,2.25,2.28,4.59,0.0,0.0,4.5,1.86,2.91
13237,JALAUN,General,High,6.16,3.63,4.84,3.79,2.53,3.14,15.51,16.42,16.02
13237,JALAUN,OBC,High,0.0,0.0,0.0,4.6,3.33,3.95,2.96,1.63,2.25
13237,JALAUN,SC,High,0.62,1.35,1.0,9.87,5.86,7.82,2.94,0.0,1.13
13237,JALAUN,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13237,JALAUN,Overall,High,0.0,0.67,0.34,5.87,3.62,4.71,5.9,4.85,5.33
13238,JAUNPUR,General,High,2.71,2.4,2.55,7.36,3.12,5.2,0.62,4.63,2.75
13238,JAUNPUR,OBC,High,2.51,2.35,2.43,3.27,2.54,2.9,4.8,9.89,7.42
13238,JAUNPUR,SC,High,4.47,4.42,4.45,7.86,9.16,8.51,3.11,7.98,5.63
13238,JAUNPUR,ST,High,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0
13238,JAUNPUR,Overall,High,2.96,2.86,2.92,5.09,4.56,4.82,3.68,8.48,6.17
13239,JHANSI,General,High,5.39,6.93,6.22,2.43,3.12,2.82,6.79,3.38,4.88
13239,JHANSI,OBC,High,4.11,3.24,3.65,7.11,3.66,5.29,6.71,5.91,6.27
13239,JHANSI,SC,High,0.33,1.06,0.71,9.24,7.08,8.09,7.29,4.67,5.84
13239,JHANSI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13239,JHANSI,Overall,High,2.68,2.84,2.77,6.45,4.21,5.25,6.69,4.93,5.71
13240,JyotibaPhuleNagar(AMROHA),General,High,0.34,0.0,0.0,4.76,6.79,5.84,7.25,3.64,5.27
13240,JyotibaPhuleNagar(AMROHA),OBC,High,8.24,10.45,9.4,10.72,10.38,10.55,22.2,16.17,18.92
13240,JyotibaPhuleNagar(AMROHA),SC,High,1.04,0.56,0.79,7.05,7.98,7.52,17.27,11.0,13.9
13240,JyotibaPhuleNagar(AMROHA),ST,High,0.0,0.0,0.0,48.25,0.0,21.79,69.23,0.0,0.0
13240,JyotibaPhuleNagar(AMROHA),Overall,High,5.5,6.36,5.95,8.93,9.04,8.99,18.14,12.32,14.99
13241,KANNAUJ,General,High,3.11,0.3,1.7,10.45,6.93,8.71,19.74,16.0,17.77
13241,KANNAUJ,OBC,High,0.0,0.0,0.0,0.0,0.0,0.0,10.13,10.36,10.26
13241,KANNAUJ,SC,High,16.88,14.84,15.85,21.41,16.02,18.72,20.73,16.04,18.12
13241,KANNAUJ,ST,High,0.0,0.0,0.0,27.55,26.37,27.07,3.85,0.0,0.0
13241,KANNAUJ,Overall,High,0.62,1.21,0.92,4.88,1.17,3.03,14.48,12.62,13.46
13242,KANPURDEHAT,General,High,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.46
13242,KANPURDEHAT,OBC,High,1.31,0.0,0.0,3.48,0.0,0.18,15.21,16.53,15.94
13242,KANPURDEHAT,SC,High,0.0,0.0,0.0,4.12,0.0,0.0,12.88,6.45,9.39
13242,KANPURDEHAT,ST,High,0.0,0.0,0.0,15.49,0.0,0.0,0.0,18.0,0.0
13242,KANPURDEHAT,Overall,High,0.0,0.0,0.0,0.0,0.0,0.0,11.82,10.13,10.9
13243,KANPURNAGAR,General,High,0.0,0.0,0.0,0.0,0.0,0.0,9.02,8.18,8.56
13243,KANPURNAGAR,OBC,High,0.97,1.2,1.09,0.0,0.0,0.0,11.34,8.57,9.88
13243,KANPURNAGAR,SC,High,0.0,0.0,0.0,3.92,3.0,3.45,7.36,6.58,6.96
13243,KANPURNAGAR,ST,High,82.35,77.97,80.01,72.09,63.86,67.79,67.28,72.73,70.43
13243,KANPURNAGAR,Overall,High,0.0,0.0,0.0,0.0,0.0,0.0,9.85,8.32,9.02
13244,KANSHIRAMNAGAR,General,High,9.58,8.65,9.09,12.64,5.93,9.05,14.3,7.49,10.55
13244,KANSHIRAMNAGAR,OBC,High,4.79,5.62,5.22,8.57,2.15,5.22,7.35,3.35,5.0
13244,KANSHIRAMNAGAR,SC,High,3.8,2.76,3.26,12.41,7.98,10.04,11.8,4.78,7.82
13244,KANSHIRAMNAGAR,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13244,KANSHIRAMNAGAR,Overall,High,5.11,5.27,5.19,9.8,3.83,6.66,9.34,4.17,6.37
13245,KAUSHAMBI,General,High,5.16,4.31,4.72,5.44,4.48,4.94,17.84,18.41,18.15
13245,KAUSHAMBI,OBC,High,3.97,2.45,3.18,0.96,0.0,0.0,10.01,6.16,7.93
13245,KAUSHAMBI,SC,High,4.2,4.68,4.44,11.07,9.61,10.32,14.08,10.67,12.2
13245,KAUSHAMBI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13245,KAUSHAMBI,Overall,High,3.83,3.36,3.59,5.48,3.61,4.52,12.65,9.97,11.18
13246,KHERI,General,High,3.26,3.38,3.33,7.16,5.27,6.13,8.25,6.05,6.98
13246,KHERI,OBC,High,2.02,2.98,2.52,11.64,8.99,10.24,10.43,9.04,9.64
13246,KHERI,SC,High,2.77,3.26,3.02,17.07,13.4,15.15,12.99,13.01,13.0
13246,KHERI,ST,High,0.0,0.0,0.0,14.22,12.29,13.29,8.43,12.42,10.53
13246,KHERI,Overall,High,2.37,3.07,2.73,12.66,9.74,11.12,10.58,9.51,9.96
13247,KUSHINAGAR,General,Low,8.68,10.01,9.38,0.0,0.0,0.0,1.15,0.0,0.36
13247,KUSHINAGAR,OBC,Low,10.23,10.16,10.2,0.0,0.0,0.0,10.53,8.86,9.66
13247,KUSHINAGAR,SC,Low,8.29,9.32,8.81,7.42,1.76,4.69,9.71,8.47,9.07
13247,KUSHINAGAR,ST,Low,70.14,56.48,63.77,91.67,87.25,89.59,86.26,89.81,87.87
13247,KUSHINAGAR,Overall,Low,9.79,10.06,9.92,0.39,0.0,0.0,9.45,7.78,8.57
13248,LALITPUR,General,High,4.56,5.36,4.98,13.76,11.5,12.56,15.97,12.81,14.33
13248,LALITPUR,OBC,High,2.65,1.25,1.9,10.36,7.55,8.89,7.31,8.22,7.81
13248,LALITPUR,SC,High,5.32,6.5,5.94,17.07,13.56,15.23,10.54,9.35,9.86
13248,LALITPUR,ST,High,3.52,6.16,4.89,27.27,27.22,27.24,31.68,30.51,30.87
13248,LALITPUR,Overall,High,3.59,3.36,3.47,13.42,10.74,12.01,9.76,9.52,9.63
13249,LUCKNOW,General,High,0.0,0.0,0.0,0.0,0.0,0.0,5.44,7.43,6.51
13249,LUCKNOW,OBC,High,8.49,7.43,7.94,6.15,4.77,5.44,8.22,7.58,7.88
13249,LUCKNOW,SC,High,3.89,3.47,3.68,7.65,6.35,7.0,7.22,5.27,6.2
13249,LUCKNOW,ST,High,0.0,0.0,0.0,15.37,12.5,13.79,36.38,22.84,29.11
13249,LUCKNOW,Overall,High,2.55,2.45,2.5,1.5,1.39,1.45,7.03,7.17,7.1
13250,MAHARAJGANJ,General,High,12.5,11.43,11.94,0.0,0.0,0.0,22.23,23.84,23.18
13250,MAHARAJGANJ,OBC,High,4.96,4.35,4.64,0.25,0.0,0.0,10.19,14.11,12.36
13250,MAHARAJGANJ,SC,High,8.34,8.12,8.22,11.86,7.23,9.58,7.71,7.41,7.55
13250,MAHARAJGANJ,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13250,MAHARAJGANJ,Overall,High,6.3,5.72,6.0,2.51,0.0,0.76,11.17,14.33,12.92
13251,MAHOBA,General,High,3.72,0.0,1.61,16.57,11.01,13.88,25.96,21.16,23.64
13251,MAHOBA,OBC,High,1.05,0.0,0.0,4.99,4.64,4.81,11.34,12.47,11.95
13251,MAHOBA,SC,High,4.62,4.82,4.72,11.7,11.09,11.38,15.57,22.18,19.15
13251,MAHOBA,ST,High,19.5,13.27,16.62,54.61,53.4,54.12,0.0,0.0,0.0
13251,MAHOBA,Overall,High,2.64,0.69,1.63,9.11,7.69,8.38,15.1,16.1,15.63
13252,MAINPURI,General,High,0.0,0.0,0.0,1.27,0.0,0.0,11.15,13.83,12.72
13252,MAINPURI,OBC,High,3.2,2.81,3.0,0.0,0.0,0.0,4.51,1.33,2.64
13252,MAINPURI,SC,High,4.6,6.22,5.44,10.93,5.55,8.13,10.94,6.14,8.19
13252,MAINPURI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,42.59,36.84,40.22
13252,MAINPURI,Overall,High,1.78,2.07,1.93,0.69,0.0,0.0,6.69,3.97,5.11
13253,MATHURA,General,High,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.42,1.19
13253,MATHURA,OBC,High,0.0,0.0,0.0,0.0,0.0,0.0,9.83,0.24,3.92
13253,MATHURA,SC,High,0.0,0.0,0.0,3.37,0.0,0.43,8.08,10.7,9.66
13253,MATHURA,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13253,MATHURA,Overall,High,0.0,0.0,0.0,0.0,0.0,0.0,6.34,2.24,3.86
13254,MAU,General,High,0.55,1.44,1.01,0.0,0.0,0.0,0.87,2.8,1.88
13254,MAU,OBC,High,5.49,2.62,4.06,1.53,0.0,0.0,11.38,6.33,8.79
13254,MAU,SC,High,8.7,8.27,8.49,0.84,0.0,0.0,9.61,5.61,7.58
13254,MAU,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,16.68,0.0,8.3
13254,MAU,Overall,High,4.97,3.04,4.01,0.0,0.0,0.0,9.86,5.5,7.63
13255,MEERUT,General,High,1.61,0.19,0.84,0.0,0.0,0.0,1.87,7.94,5.45
13255,MEERUT,OBC,High,1.05,2.77,1.96,0.0,0.0,0.0,2.7,4.94,4.01
13255,MEERUT,SC,High,0.0,1.34,0.65,0.0,0.0,0.0,1.46,4.61,3.23
13255,MEERUT,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13255,MEERUT,Overall,High,0.03,1.02,0.56,0.0,0.0,0.0,1.9,5.75,4.14
13256,MIRZAPUR,General,High,1.09,0.84,0.95,0.0,0.0,0.0,7.79,8.71,8.29
13256,MIRZAPUR,OBC,High,0.97,1.01,0.99,4.03,3.1,3.55,7.74,10.63,9.26
13256,MIRZAPUR,SC,High,7.16,6.84,7.0,17.43,17.04,17.23,15.91,18.07,17.06
13256,MIRZAPUR,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13256,MIRZAPUR,Overall,High,2.92,2.77,2.85,7.36,6.54,6.94,9.45,11.91,10.75
13257,MORADABAD,General,Low,14.21,14.6,14.41,11.75,8.14,9.92,4.55,3.74,4.11
13257,MORADABAD,OBC,Low,7.81,7.65,7.73,3.0,3.16,3.08,6.81,7.92,7.4
13257,MORADABAD,SC,Low,1.34,0.0,0.42,3.37,5.75,4.6,8.26,8.35,8.31
13257,MORADABAD,ST,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13257,MORADABAD,Overall,Low,9.2,9.07,9.13,5.82,5.12,5.47,6.33,6.75,6.55
13258,MUZAFFARNAGAR,General,High,9.77,13.59,11.85,5.75,1.95,3.72,8.71,5.16,6.76
13258,MUZAFFARNAGAR,OBC,High,5.68,7.5,6.66,5.52,1.37,3.35,6.46,8.44,7.6
13258,MUZAFFARNAGAR,SC,High,0.0,0.0,0.0,2.21,0.0,0.0,3.74,4.71,4.28
13258,MUZAFFARNAGAR,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13258,MUZAFFARNAGAR,Overall,High,4.64,6.71,5.75,4.67,0.46,2.46,6.38,7.0,6.73
13259,PILIBHIT,General,High,19.08,16.9,17.89,20.41,17.03,18.55,12.63,5.37,8.52
13259,PILIBHIT,OBC,High,0.0,0.0,0.0,8.73,4.88,6.7,12.88,11.17,11.91
13259,PILIBHIT,SC,High,0.0,0.0,0.0,11.39,2.88,7.01,13.18,2.87,7.27
13259,PILIBHIT,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13259,PILIBHIT,Overall,High,0.63,0.0,0.0,10.84,6.59,8.59,12.84,8.45,10.33
13260,PRATAPGARH,General,High,3.08,0.0,0.67,2.93,1.42,2.17,23.17,17.49,20.28
13260,PRATAPGARH,General,High,3.08,0.0,0.67,2.93,1.42,2.17,23.17,17.49,20.28
13260,PRATAPGARH,OBC,High,2.11,0.0,0.0,6.36,0.0,2.94,15.77,7.49,11.69
13260,PRATAPGARH,OBC,High,2.11,0.0,0.0,6.36,0.0,2.94,15.77,7.49,11.69
13260,PRATAPGARH,SC,High,2.11,0.0,0.94,5.96,3.23,4.61,12.93,11.4,12.17
13260,PRATAPGARH,SC,High,2.11,0.0,0.94,5.96,3.23,4.61,12.93,11.4,12.17
13260,PRATAPGARH,ST,High,0.0,0.0,0.0,21.35,24.75,23.15,87.17,80.39,83.63
13260,PRATAPGARH,ST,High,0.0,0.0,0.0,21.35,24.75,23.15,87.17,80.39,83.63
13260,PRATAPGARH,Overall,High,2.06,0.0,0.0,5.54,1.1,3.34,17.36,11.6,14.5
13260,PRATAPGARH,Overall,High,2.06,0.0,0.0,5.54,1.1,3.34,17.36,11.6,14.5
13261,PRAYAGRAJ,General,High,0.0,0.0,0.0,0.0,0.0,0.0,7.27,2.33,4.63
13261,PRAYAGRAJ,OBC,High,0.0,0.0,0.0,0.0,0.0,0.0,5.68,2.54,4.0
13261,PRAYAGRAJ,SC,High,1.53,0.32,0.91,5.35,4.17,4.75,6.2,7.77,7.04
13261,PRAYAGRAJ,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13261,PRAYAGRAJ,Overall,High,0.0,0.0,0.0,0.0,0.0,0.0,6.14,3.56,4.76
13262,RAEBARELI,General,High,0.0,0.0,0.0,0.0,0.0,0.0,11.69,4.69,7.92
13262,RAEBARELI,OBC,High,0.84,0.0,0.0,1.26,0.75,1.0,14.6,10.37,12.44
13262,RAEBARELI,SC,High,3.01,2.62,2.81,12.07,11.23,11.66,15.28,11.32,13.28
13262,RAEBARELI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13262,RAEBARELI,Overall,High,1.44,0.36,0.89,4.8,3.31,4.04,14.07,9.25,11.58
13263,RAMPUR,General,High,12.12,10.39,11.21,14.47,15.3,14.9,11.86,17.48,14.82
13263,RAMPUR,OBC,High,1.09,0.45,0.76,2.78,2.43,2.6,12.98,10.76,11.76
13263,RAMPUR,SC,High,6.32,6.43,6.38,11.8,11.58,11.68,8.89,12.94,11.17
13263,RAMPUR,ST,High,0.0,0.0,0.0,46.18,50.52,48.46,9.09,62.16,50.0
13263,RAMPUR,Overall,High,5.09,4.23,4.64,8.23,8.37,8.3,12.03,13.27,12.71
13264,SAHARANPUR,General,Low,0.12,2.85,1.57,3.96,5.06,4.54,10.79,6.82,8.62
13264,SAHARANPUR,OBC,Low,8.45,10.85,9.7,12.83,12.36,12.58,10.62,8.55,9.49
13264,SAHARANPUR,SC,Low,6.2,6.38,6.29,8.14,6.31,7.2,10.21,7.75,8.91
13264,SAHARANPUR,ST,Low,0.0,0.0,0.0,35.56,51.14,43.97,76.59,69.57,72.42
13264,SAHARANPUR,Overall,Low,6.64,8.51,7.63,10.05,9.4,9.71,10.6,8.05,9.22
13265,SAMBHAL(BHIMNAGAR),General,Low,2.49,2.02,2.25,4.78,1.55,3.12,7.59,9.86,8.85
13265,SAMBHAL(BHIMNAGAR),OBC,Low,7.82,6.21,6.98,11.54,4.91,8.0,10.6,6.43,8.02
13265,SAMBHAL(BHIMNAGAR),SC,Low,0.03,0.0,0.0,3.21,0.99,2.06,4.64,6.19,5.55
13265,SAMBHAL(BHIMNAGAR),ST,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13265,SAMBHAL(BHIMNAGAR),Overall,Low,5.0,3.56,4.25,8.26,3.23,5.61,8.45,6.87,7.5
13266,SANTKABIRNAGAR,General,Low,9.54,7.69,8.6,0.0,0.0,0.0,18.4,17.99,18.18
13266,SANTKABIRNAGAR,OBC,Low,0.78,0.85,0.82,0.0,0.0,0.0,9.64,5.64,7.57
13266,SANTKABIRNAGAR,SC,Low,4.12,3.81,3.96,1.59,1.75,1.67,15.36,15.3,15.33
13266,SANTKABIRNAGAR,ST,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13266,SANTKABIRNAGAR,Overall,Low,2.87,2.51,2.69,0.0,0.0,0.0,12.33,9.91,11.08
13267,SHAHJAHANPUR,General,High,2.3,1.28,1.75,4.17,0.0,1.05,5.84,3.99,4.75
13267,SHAHJAHANPUR,OBC,High,3.87,4.49,4.2,12.49,7.31,9.74,13.18,11.68,12.28
13267,SHAHJAHANPUR,SC,High,4.26,4.18,4.21,15.42,10.86,13.02,4.69,4.98,4.87
13267,SHAHJAHANPUR,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,54.93,51.69,53.12
13267,SHAHJAHANPUR,Overall,High,3.43,3.61,3.53,11.3,6.03,8.49,9.7,8.47,8.97
13268,SHAMLI(PRABUDHNAGAR),General,High,7.54,7.37,7.45,6.54,12.5,9.9,10.98,16.74,14.2
13268,SHAMLI(PRABUDHNAGAR),OBC,High,6.97,6.58,6.76,2.64,0.0,0.0,5.97,4.94,5.35
13268,SHAMLI(PRABUDHNAGAR),SC,High,5.17,4.57,4.86,8.04,6.76,7.35,3.6,14.93,10.25
13268,SHAMLI(PRABUDHNAGAR),ST,High,0.0,0.0,0.0,15.7,20.37,18.37,46.15,0.0,19.35
13268,SHAMLI(PRABUDHNAGAR),Overall,High,6.59,6.29,6.43,4.24,1.45,2.73,6.4,8.39,7.57
13269,SHRAWASTI,General,High,9.8,7.84,8.72,3.56,0.0,0.0,2.3,5.07,4.02
13269,SHRAWASTI,OBC,High,0.0,0.0,0.0,9.8,8.98,9.33,6.84,9.75,8.69
13269,SHRAWASTI,SC,High,0.0,0.33,0.0,16.93,15.07,15.88,11.48,13.86,12.92
13269,SHRAWASTI,ST,High,27.31,29.54,28.58,19.26,0.0,1.52,22.3,14.0,18.12
13269,SHRAWASTI,Overall,High,1.86,1.7,1.78,10.28,7.27,8.57,6.57,9.1,8.15
13270,SIDDHARTHNAGAR,General,High,6.18,7.04,6.62,6.25,0.0,0.48,13.59,3.0,7.8
13270,SIDDHARTHNAGAR,OBC,High,1.07,0.02,0.53,5.45,4.33,4.88,10.66,7.44,8.89
13270,SIDDHARTHNAGAR,SC,High,1.61,0.0,0.62,7.33,5.24,6.28,1.11,0.0,0.0
13270,SIDDHARTHNAGAR,ST,High,53.86,50.54,52.12,45.31,47.05,46.17,81.42,78.36,80.13
13270,SIDDHARTHNAGAR,Overall,High,2.48,1.6,2.03,6.3,2.72,4.48,10.36,4.97,7.41
13271,SITAPUR,General,High,13.95,11.47,12.64,19.69,12.53,16.02,18.29,13.04,15.45
13271,SITAPUR,OBC,High,2.93,4.1,3.54,8.9,8.98,8.94,5.9,9.67,8.01
13271,SITAPUR,SC,High,7.5,6.85,7.16,18.79,15.55,17.12,14.28,12.56,13.31
13271,SITAPUR,ST,High,0.0,0.0,0.0,24.44,0.0,5.11,0.0,5.17,0.0
13271,SITAPUR,Overall,High,6.4,6.22,6.3,14.47,11.91,13.15,11.29,11.28,11.29
13272,SONBHADRA,General,High,4.36,4.53,4.45,8.97,9.05,9.01,8.99,15.74,12.7
13272,SONBHADRA,OBC,High,0.0,0.22,0.0,2.65,3.03,2.84,10.45,9.83,10.14
13272,SONBHADRA,SC,High,0.05,0.0,0.01,9.99,11.89,10.96,11.79,13.01,12.41
13272,SONBHADRA,ST,High,1.4,2.54,1.99,18.04,19.51,18.8,23.83,19.68,21.78
13272,SONBHADRA,Overall,High,0.14,1.15,0.66,8.91,9.88,9.41,12.56,12.71,12.64
13273,SULTANPUR,General,High,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
13273,SULTANPUR,OBC,High,0.0,0.0,0.0,0.0,0.74,0.03,7.18,8.96,8.1
13273,SULTANPUR,SC,High,1.82,1.74,1.78,8.71,6.36,7.51,9.99,10.78,10.41
13273,SULTANPUR,ST,High,0.23,5.86,3.11,19.73,28.29,23.67,73.42,69.23,71.17
13273,SULTANPUR,Overall,High,0.0,0.0,0.0,1.8,1.18,1.47,6.8,6.72,6.75
13274,UNNAO,General,High,10.82,8.53,9.62,1.35,0.92,1.12,7.4,7.77,7.59
13274,UNNAO,OBC,High,4.86,4.55,4.7,7.06,4.27,5.66,9.36,9.49,9.43
13274,UNNAO,SC,High,5.18,4.29,4.73,8.33,6.35,7.32,13.58,12.62,13.08
13274,UNNAO,ST,High,0.0,0.0,0.0,18.03,14.12,16.11,0.0,0.0,0.0
13274,UNNAO,Overall,High,5.76,4.97,5.35,6.57,4.42,5.48,10.18,10.01,10.09
13275,VARANASI,General,High,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0
13275,VARANASI,OBC,High,3.39,0.9,2.1,1.79,0.0,0.09,9.33,9.09,9.2
13275,VARANASI,SC,High,5.18,2.68,3.9,7.76,5.85,6.78,4.28,6.77,5.6
13275,VARANASI,ST,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13275,VARANASI,Overall,High,2.0,0.0,0.0,1.4,0.0,0.0,7.08,5.54,6.27
